PurchaseOrderNumber|PurchaseOrderLineNumber|SiteCode|ItemCode|EstimatedReceiptDate|OrderedQuantity|OrderLineStatusIndicator|SupplierCode|CurrencyCode|IBTSiteCode|OutstandingQuantity|CostPerUnit
PO_CLOTH01_20250412_DC_01_IBT_002100|33|STORE_002|ITM_FOO_0038|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|27.33
PO_CLOTH01_20250412_DC_01_IBT_002100|34|STORE_002|ITM_FOO_0039|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|30.17
PO_CLOTH01_20250412_DC_01_IBT_002100|35|STORE_002|ITM_FOO_0040|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|20.49
PO_CLOTH01_20250412_DC_01_IBT_002101|1|STORE_003|ITM_BAS_0001|2025-04-12 00:00:00|15|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250412_DC_01_IBT_002101|2|STORE_003|ITM_BAS_0002|2025-04-12 00:00:00|5|Delivered||USD|DC_01|0|9.27
PO_CLOTH01_20250412_DC_01_IBT_002101|3|STORE_003|ITM_BAS_0003|2025-04-12 00:00:00|8|Delivered||USD|DC_01|0|3.79
PO_CLOTH01_20250412_DC_01_IBT_002101|4|STORE_003|ITM_BAS_0004|2025-04-12 00:00:00|16|Delivered||USD|DC_01|0|6.07
PO_CLOTH01_20250412_DC_01_IBT_002101|5|STORE_003|ITM_BAS_0005|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|3.4
PO_CLOTH01_20250412_DC_01_IBT_002101|6|STORE_003|ITM_BAS_0006|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|4.69
PO_CLOTH01_20250412_DC_01_IBT_002101|7|STORE_003|ITM_BAS_0007|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|6.64
PO_CLOTH01_20250412_DC_01_IBT_002101|8|STORE_003|ITM_BAS_0008|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|3.38
PO_CLOTH01_20250412_DC_01_IBT_002101|9|STORE_003|ITM_BAS_0009|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|4.55
PO_CLOTH01_20250412_DC_01_IBT_002101|10|STORE_003|ITM_BAS_0010|2025-04-12 00:00:00|14|Delivered||USD|DC_01|0|7.62
PO_CLOTH01_20250412_DC_01_IBT_002101|11|STORE_003|ITM_TOP_0011|2025-04-12 00:00:00|3|Delivered||USD|DC_01|0|20.03
PO_CLOTH01_20250412_DC_01_IBT_002101|12|STORE_003|ITM_TOP_0012|2025-04-12 00:00:00|1|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250412_DC_01_IBT_002101|13|STORE_003|ITM_TOP_0013|2025-04-12 00:00:00|8|Delivered||USD|DC_01|0|21.04
PO_CLOTH01_20250412_DC_01_IBT_002101|14|STORE_003|ITM_TOP_0014|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|26.06
PO_CLOTH01_20250412_DC_01_IBT_002101|15|STORE_003|ITM_TOP_0015|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250412_DC_01_IBT_002101|16|STORE_003|ITM_TOP_0016|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250412_DC_01_IBT_002101|17|STORE_003|ITM_TOP_0017|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250412_DC_01_IBT_002101|18|STORE_003|ITM_TOP_0018|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|15.36
PO_CLOTH01_20250412_DC_01_IBT_002101|19|STORE_003|ITM_TOP_0019|2025-04-12 00:00:00|1|Delivered||USD|DC_01|0|11.15
PO_CLOTH01_20250412_DC_01_IBT_002101|20|STORE_003|ITM_TOP_0020|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250412_DC_01_IBT_002101|21|STORE_003|ITM_TOP_0021|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250412_DC_01_IBT_002101|22|STORE_003|ITM_TOP_0022|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|9.71
PO_CLOTH01_20250412_DC_01_IBT_002101|23|STORE_003|ITM_BOT_0023|2025-04-12 00:00:00|12|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250412_DC_01_IBT_002101|24|STORE_003|ITM_BOT_0024|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250412_DC_01_IBT_002101|25|STORE_003|ITM_BOT_0025|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250412_DC_01_IBT_002101|26|STORE_003|ITM_BOT_0026|2025-04-12 00:00:00|3|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250412_DC_01_IBT_002101|27|STORE_003|ITM_BOT_0027|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250412_DC_01_IBT_002101|28|STORE_003|ITM_BOT_0028|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|27.02
PO_CLOTH01_20250412_DC_01_IBT_002101|29|STORE_003|ITM_BOT_0029|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250412_DC_01_IBT_002101|30|STORE_003|ITM_BOT_0030|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|22.6
PO_CLOTH01_20250412_DC_01_IBT_002101|31|STORE_003|ITM_BOT_0031|2025-04-12 00:00:00|5|Delivered||USD|DC_01|0|27.46
PO_CLOTH01_20250412_DC_01_IBT_002101|32|STORE_003|ITM_BOT_0032|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|35.22
PO_CLOTH01_20250412_DC_01_IBT_002101|33|STORE_003|ITM_FOO_0033|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|45.38
PO_CLOTH01_20250412_DC_01_IBT_002101|34|STORE_003|ITM_FOO_0035|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|43.47
PO_CLOTH01_20250412_DC_01_IBT_002101|35|STORE_003|ITM_FOO_0037|2025-04-12 00:00:00|1|Delivered||USD|DC_01|0|18.92
PO_CLOTH01_20250412_DC_01_IBT_002101|36|STORE_003|ITM_FOO_0038|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|27.33
PO_CLOTH01_20250412_DC_01_IBT_002101|37|STORE_003|ITM_FOO_0039|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|30.17
PO_CLOTH01_20250412_DC_01_IBT_002102|1|STORE_004|ITM_BAS_0001|2025-04-12 00:00:00|15|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250412_DC_01_IBT_002102|2|STORE_004|ITM_BAS_0002|2025-04-12 00:00:00|10|Delivered||USD|DC_01|0|9.27
PO_CLOTH01_20250412_DC_01_IBT_002102|3|STORE_004|ITM_BAS_0003|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|3.79
PO_CLOTH01_20250412_DC_01_IBT_002102|4|STORE_004|ITM_BAS_0004|2025-04-12 00:00:00|24|Delivered||USD|DC_01|0|6.07
PO_CLOTH01_20250412_DC_01_IBT_002102|5|STORE_004|ITM_BAS_0005|2025-04-12 00:00:00|10|Delivered||USD|DC_01|0|3.4
PO_CLOTH01_20250412_DC_01_IBT_002102|6|STORE_004|ITM_BAS_0006|2025-04-12 00:00:00|8|Delivered||USD|DC_01|0|4.69
PO_CLOTH01_20250412_DC_01_IBT_002102|7|STORE_004|ITM_BAS_0007|2025-04-12 00:00:00|11|Delivered||USD|DC_01|0|6.64
PO_CLOTH01_20250412_DC_01_IBT_002102|8|STORE_004|ITM_BAS_0008|2025-04-12 00:00:00|8|Delivered||USD|DC_01|0|3.38
PO_CLOTH01_20250412_DC_01_IBT_002102|9|STORE_004|ITM_BAS_0009|2025-04-12 00:00:00|14|Delivered||USD|DC_01|0|4.55
PO_CLOTH01_20250412_DC_01_IBT_002102|10|STORE_004|ITM_BAS_0010|2025-04-12 00:00:00|19|Delivered||USD|DC_01|0|7.62
PO_CLOTH01_20250412_DC_01_IBT_002102|11|STORE_004|ITM_TOP_0011|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|20.03
PO_CLOTH01_20250412_DC_01_IBT_002102|12|STORE_004|ITM_TOP_0012|2025-04-12 00:00:00|3|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250412_DC_01_IBT_002102|13|STORE_004|ITM_TOP_0013|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|21.04
PO_CLOTH01_20250412_DC_01_IBT_002102|14|STORE_004|ITM_TOP_0014|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|26.06
PO_CLOTH01_20250412_DC_01_IBT_002102|15|STORE_004|ITM_TOP_0015|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250412_DC_01_IBT_002102|16|STORE_004|ITM_TOP_0016|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250412_DC_01_IBT_002102|17|STORE_004|ITM_TOP_0017|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250412_DC_01_IBT_002102|18|STORE_004|ITM_TOP_0018|2025-04-12 00:00:00|1|Delivered||USD|DC_01|0|15.36
PO_CLOTH01_20250412_DC_01_IBT_002102|19|STORE_004|ITM_TOP_0019|2025-04-12 00:00:00|1|Delivered||USD|DC_01|0|11.15
PO_CLOTH01_20250412_DC_01_IBT_002102|20|STORE_004|ITM_TOP_0020|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250412_DC_01_IBT_002102|21|STORE_004|ITM_TOP_0021|2025-04-12 00:00:00|3|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250412_DC_01_IBT_002102|22|STORE_004|ITM_TOP_0022|2025-04-12 00:00:00|5|Delivered||USD|DC_01|0|9.71
PO_CLOTH01_20250412_DC_01_IBT_002102|23|STORE_004|ITM_BOT_0023|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250412_DC_01_IBT_002102|24|STORE_004|ITM_BOT_0024|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250412_DC_01_IBT_002102|25|STORE_004|ITM_BOT_0025|2025-04-12 00:00:00|5|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250412_DC_01_IBT_002102|26|STORE_004|ITM_BOT_0026|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250412_DC_01_IBT_002102|27|STORE_004|ITM_BOT_0027|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250412_DC_01_IBT_002102|28|STORE_004|ITM_BOT_0028|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|27.02
PO_CLOTH01_20250412_DC_01_IBT_002102|29|STORE_004|ITM_BOT_0029|2025-04-12 00:00:00|5|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250412_DC_01_IBT_002102|30|STORE_004|ITM_BOT_0030|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|22.6
PO_CLOTH01_20250412_DC_01_IBT_002102|31|STORE_004|ITM_BOT_0031|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|27.46
PO_CLOTH01_20250412_DC_01_IBT_002102|32|STORE_004|ITM_BOT_0032|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|35.22
PO_CLOTH01_20250412_DC_01_IBT_002102|33|STORE_004|ITM_FOO_0035|2025-04-12 00:00:00|1|Delivered||USD|DC_01|0|43.47
PO_CLOTH01_20250412_DC_01_IBT_002102|34|STORE_004|ITM_FOO_0038|2025-04-12 00:00:00|1|Delivered||USD|DC_01|0|27.33
PO_CLOTH01_20250412_DC_01_IBT_002102|35|STORE_004|ITM_FOO_0039|2025-04-12 00:00:00|1|Delivered||USD|DC_01|0|30.17
PO_CLOTH01_20250412_DC_01_IBT_002103|1|STORE_005|ITM_BAS_0001|2025-04-12 00:00:00|8|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250412_DC_01_IBT_002103|2|STORE_005|ITM_BAS_0002|2025-04-12 00:00:00|17|Delivered||USD|DC_01|0|9.27
PO_CLOTH01_20250412_DC_01_IBT_002103|3|STORE_005|ITM_BAS_0003|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|3.79
PO_CLOTH01_20250412_DC_01_IBT_002103|4|STORE_005|ITM_BAS_0004|2025-04-12 00:00:00|14|Delivered||USD|DC_01|0|6.07
PO_CLOTH01_20250412_DC_01_IBT_002103|5|STORE_005|ITM_BAS_0005|2025-04-12 00:00:00|12|Delivered||USD|DC_01|0|3.4
PO_CLOTH01_20250412_DC_01_IBT_002103|6|STORE_005|ITM_BAS_0006|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|4.69
PO_CLOTH01_20250412_DC_01_IBT_002103|7|STORE_005|ITM_BAS_0007|2025-04-12 00:00:00|7|Delivered||USD|DC_01|0|6.64
PO_CLOTH01_20250412_DC_01_IBT_002103|8|STORE_005|ITM_BAS_0008|2025-04-12 00:00:00|12|Delivered||USD|DC_01|0|3.38
PO_CLOTH01_20250412_DC_01_IBT_002103|9|STORE_005|ITM_BAS_0009|2025-04-12 00:00:00|12|Delivered||USD|DC_01|0|4.55
PO_CLOTH01_20250412_DC_01_IBT_002103|10|STORE_005|ITM_BAS_0010|2025-04-12 00:00:00|16|Delivered||USD|DC_01|0|7.62
PO_CLOTH01_20250412_DC_01_IBT_002103|11|STORE_005|ITM_TOP_0011|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|20.03
PO_CLOTH01_20250412_DC_01_IBT_002103|12|STORE_005|ITM_TOP_0012|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250412_DC_01_IBT_002103|13|STORE_005|ITM_TOP_0013|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|21.04
PO_CLOTH01_20250412_DC_01_IBT_002103|14|STORE_005|ITM_TOP_0014|2025-04-12 00:00:00|10|Delivered||USD|DC_01|0|26.06
PO_CLOTH01_20250412_DC_01_IBT_002103|15|STORE_005|ITM_TOP_0015|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250412_DC_01_IBT_002103|16|STORE_005|ITM_TOP_0016|2025-04-12 00:00:00|10|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250412_DC_01_IBT_002103|17|STORE_005|ITM_TOP_0017|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250412_DC_01_IBT_002103|18|STORE_005|ITM_TOP_0018|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|15.36
PO_CLOTH01_20250412_DC_01_IBT_002103|19|STORE_005|ITM_TOP_0019|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|11.15
PO_CLOTH01_20250412_DC_01_IBT_002103|20|STORE_005|ITM_TOP_0020|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250412_DC_01_IBT_002103|21|STORE_005|ITM_TOP_0021|2025-04-12 00:00:00|3|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250412_DC_01_IBT_002103|22|STORE_005|ITM_TOP_0022|2025-04-12 00:00:00|5|Delivered||USD|DC_01|0|9.71
PO_CLOTH01_20250412_DC_01_IBT_002103|23|STORE_005|ITM_BOT_0023|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250412_DC_01_IBT_002103|24|STORE_005|ITM_BOT_0024|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250412_DC_01_IBT_002103|25|STORE_005|ITM_BOT_0025|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250412_DC_01_IBT_002103|26|STORE_005|ITM_BOT_0026|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250412_DC_01_IBT_002103|27|STORE_005|ITM_BOT_0027|2025-04-12 00:00:00|3|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250412_DC_01_IBT_002103|28|STORE_005|ITM_BOT_0028|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|27.02
PO_CLOTH01_20250412_DC_01_IBT_002103|29|STORE_005|ITM_BOT_0029|2025-04-12 00:00:00|9|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250412_DC_01_IBT_002103|30|STORE_005|ITM_BOT_0030|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|22.6
PO_CLOTH01_20250412_DC_01_IBT_002103|31|STORE_005|ITM_BOT_0031|2025-04-12 00:00:00|3|Delivered||USD|DC_01|0|27.46
PO_CLOTH01_20250412_DC_01_IBT_002103|32|STORE_005|ITM_BOT_0032|2025-04-12 00:00:00|6|Delivered||USD|DC_01|0|35.22
PO_CLOTH01_20250412_DC_01_IBT_002103|33|STORE_005|ITM_FOO_0034|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|56.61
PO_CLOTH01_20250412_DC_01_IBT_002103|34|STORE_005|ITM_FOO_0035|2025-04-12 00:00:00|4|Delivered||USD|DC_01|0|43.47
PO_CLOTH01_20250412_DC_01_IBT_002103|35|STORE_005|ITM_FOO_0038|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|27.33
PO_CLOTH01_20250412_DC_01_IBT_002103|36|STORE_005|ITM_FOO_0040|2025-04-12 00:00:00|2|Delivered||USD|DC_01|0|20.49
PO_CLOTH01_20250413_DC_01_IBT_002104|1|STORE_001|ITM_BAS_0001|2025-04-13 00:00:00|18|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250413_DC_01_IBT_002104|2|STORE_001|ITM_BAS_0002|2025-04-13 00:00:00|15|Delivered||USD|DC_01|0|9.27
PO_CLOTH01_20250413_DC_01_IBT_002104|3|STORE_001|ITM_BAS_0003|2025-04-13 00:00:00|7|Delivered||USD|DC_01|0|3.79
PO_CLOTH01_20250413_DC_01_IBT_002104|4|STORE_001|ITM_BAS_0004|2025-04-13 00:00:00|22|Delivered||USD|DC_01|0|6.07
PO_CLOTH01_20250413_DC_01_IBT_002104|5|STORE_001|ITM_BAS_0005|2025-04-13 00:00:00|17|Delivered||USD|DC_01|0|3.4
PO_CLOTH01_20250413_DC_01_IBT_002104|6|STORE_001|ITM_BAS_0006|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|4.69
PO_CLOTH01_20250413_DC_01_IBT_002104|7|STORE_001|ITM_BAS_0007|2025-04-13 00:00:00|2|Delivered||USD|DC_01|0|6.64
PO_CLOTH01_20250413_DC_01_IBT_002104|8|STORE_001|ITM_BAS_0008|2025-04-13 00:00:00|14|Delivered||USD|DC_01|0|3.38
PO_CLOTH01_20250413_DC_01_IBT_002104|9|STORE_001|ITM_BAS_0009|2025-04-13 00:00:00|8|Delivered||USD|DC_01|0|4.55
PO_CLOTH01_20250413_DC_01_IBT_002104|10|STORE_001|ITM_BAS_0010|2025-04-13 00:00:00|20|Delivered||USD|DC_01|0|7.62
PO_CLOTH01_20250413_DC_01_IBT_002104|11|STORE_001|ITM_TOP_0011|2025-04-13 00:00:00|3|Delivered||USD|DC_01|0|20.03
PO_CLOTH01_20250413_DC_01_IBT_002104|12|STORE_001|ITM_TOP_0012|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250413_DC_01_IBT_002104|13|STORE_001|ITM_TOP_0013|2025-04-13 00:00:00|10|Delivered||USD|DC_01|0|21.04
PO_CLOTH01_20250413_DC_01_IBT_002104|14|STORE_001|ITM_TOP_0014|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|26.06
PO_CLOTH01_20250413_DC_01_IBT_002104|15|STORE_001|ITM_TOP_0015|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250413_DC_01_IBT_002104|16|STORE_001|ITM_TOP_0016|2025-04-13 00:00:00|9|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250413_DC_01_IBT_002104|17|STORE_001|ITM_TOP_0017|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250413_DC_01_IBT_002104|18|STORE_001|ITM_TOP_0018|2025-04-13 00:00:00|3|Delivered||USD|DC_01|0|15.36
PO_CLOTH01_20250413_DC_01_IBT_002104|19|STORE_001|ITM_TOP_0019|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|11.15
PO_CLOTH01_20250413_DC_01_IBT_002104|20|STORE_001|ITM_TOP_0020|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250413_DC_01_IBT_002104|21|STORE_001|ITM_TOP_0021|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250413_DC_01_IBT_002104|22|STORE_001|ITM_TOP_0022|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|9.71
PO_CLOTH01_20250413_DC_01_IBT_002104|23|STORE_001|ITM_BOT_0023|2025-04-13 00:00:00|11|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250413_DC_01_IBT_002104|24|STORE_001|ITM_BOT_0024|2025-04-13 00:00:00|2|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250413_DC_01_IBT_002104|25|STORE_001|ITM_BOT_0025|2025-04-13 00:00:00|8|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250413_DC_01_IBT_002104|26|STORE_001|ITM_BOT_0026|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250413_DC_01_IBT_002104|27|STORE_001|ITM_BOT_0027|2025-04-13 00:00:00|7|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250413_DC_01_IBT_002104|28|STORE_001|ITM_BOT_0028|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|27.02
PO_CLOTH01_20250413_DC_01_IBT_002104|29|STORE_001|ITM_BOT_0029|2025-04-13 00:00:00|3|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250413_DC_01_IBT_002104|30|STORE_001|ITM_BOT_0030|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|22.6
PO_CLOTH01_20250413_DC_01_IBT_002104|31|STORE_001|ITM_BOT_0031|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|27.46
PO_CLOTH01_20250413_DC_01_IBT_002104|32|STORE_001|ITM_BOT_0032|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|35.22
PO_CLOTH01_20250413_DC_01_IBT_002104|33|STORE_001|ITM_FOO_0035|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|43.47
PO_CLOTH01_20250413_DC_01_IBT_002104|34|STORE_001|ITM_FOO_0038|2025-04-13 00:00:00|1|Delivered||USD|DC_01|0|27.33
PO_CLOTH01_20250413_DC_01_IBT_002105|1|STORE_002|ITM_BAS_0001|2025-04-13 00:00:00|16|Delivered||USD|DC_01|0|7.8
PO_CLOTH01_20250413_DC_01_IBT_002105|2|STORE_002|ITM_BAS_0002|2025-04-13 00:00:00|12|Delivered||USD|DC_01|0|9.27
PO_CLOTH01_20250413_DC_01_IBT_002105|3|STORE_002|ITM_BAS_0003|2025-04-13 00:00:00|3|Delivered||USD|DC_01|0|3.79
PO_CLOTH01_20250413_DC_01_IBT_002105|4|STORE_002|ITM_BAS_0004|2025-04-13 00:00:00|20|Delivered||USD|DC_01|0|6.07
PO_CLOTH01_20250413_DC_01_IBT_002105|5|STORE_002|ITM_BAS_0005|2025-04-13 00:00:00|9|Delivered||USD|DC_01|0|3.4
PO_CLOTH01_20250413_DC_01_IBT_002105|6|STORE_002|ITM_BAS_0006|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|4.69
PO_CLOTH01_20250413_DC_01_IBT_002105|7|STORE_002|ITM_BAS_0007|2025-04-13 00:00:00|8|Delivered||USD|DC_01|0|6.64
PO_CLOTH01_20250413_DC_01_IBT_002105|8|STORE_002|ITM_BAS_0008|2025-04-13 00:00:00|8|Delivered||USD|DC_01|0|3.38
PO_CLOTH01_20250413_DC_01_IBT_002105|9|STORE_002|ITM_BAS_0009|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|4.55
PO_CLOTH01_20250413_DC_01_IBT_002105|10|STORE_002|ITM_BAS_0010|2025-04-13 00:00:00|8|Delivered||USD|DC_01|0|7.62
PO_CLOTH01_20250413_DC_01_IBT_002105|11|STORE_002|ITM_TOP_0011|2025-04-13 00:00:00|2|Delivered||USD|DC_01|0|20.03
PO_CLOTH01_20250413_DC_01_IBT_002105|12|STORE_002|ITM_TOP_0012|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|12.63
PO_CLOTH01_20250413_DC_01_IBT_002105|13|STORE_002|ITM_TOP_0014|2025-04-13 00:00:00|5|Delivered||USD|DC_01|0|26.06
PO_CLOTH01_20250413_DC_01_IBT_002105|14|STORE_002|ITM_TOP_0015|2025-04-13 00:00:00|2|Delivered||USD|DC_01|0|7.75
PO_CLOTH01_20250413_DC_01_IBT_002105|15|STORE_002|ITM_TOP_0016|2025-04-13 00:00:00|7|Delivered||USD|DC_01|0|25.97
PO_CLOTH01_20250413_DC_01_IBT_002105|16|STORE_002|ITM_TOP_0017|2025-04-13 00:00:00|3|Delivered||USD|DC_01|0|23.52
PO_CLOTH01_20250413_DC_01_IBT_002105|17|STORE_002|ITM_TOP_0018|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|15.36
PO_CLOTH01_20250413_DC_01_IBT_002105|18|STORE_002|ITM_TOP_0019|2025-04-13 00:00:00|1|Delivered||USD|DC_01|0|11.15
PO_CLOTH01_20250413_DC_01_IBT_002105|19|STORE_002|ITM_TOP_0020|2025-04-13 00:00:00|11|Delivered||USD|DC_01|0|29.42
PO_CLOTH01_20250413_DC_01_IBT_002105|20|STORE_002|ITM_TOP_0021|2025-04-13 00:00:00|5|Delivered||USD|DC_01|0|15.28
PO_CLOTH01_20250413_DC_01_IBT_002105|21|STORE_002|ITM_TOP_0022|2025-04-13 00:00:00|5|Delivered||USD|DC_01|0|9.71
PO_CLOTH01_20250413_DC_01_IBT_002105|22|STORE_002|ITM_BOT_0023|2025-04-13 00:00:00|4|Delivered||USD|DC_01|0|14.71
PO_CLOTH01_20250413_DC_01_IBT_002105|23|STORE_002|ITM_BOT_0024|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|35.73
PO_CLOTH01_20250413_DC_01_IBT_002105|24|STORE_002|ITM_BOT_0025|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|28.9
PO_CLOTH01_20250413_DC_01_IBT_002105|25|STORE_002|ITM_BOT_0026|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|34.6
PO_CLOTH01_20250413_DC_01_IBT_002105|26|STORE_002|ITM_BOT_0027|2025-04-13 00:00:00|3|Delivered||USD|DC_01|0|32.43
PO_CLOTH01_20250413_DC_01_IBT_002105|27|STORE_002|ITM_BOT_0028|2025-04-13 00:00:00|11|Delivered||USD|DC_01|0|27.02
PO_CLOTH01_20250413_DC_01_IBT_002105|28|STORE_002|ITM_BOT_0029|2025-04-13 00:00:00|6|Delivered||USD|DC_01|0|39.25
PO_CLOTH01_20250413_DC_01_IBT_002105|29|STORE_002|ITM_BOT_0030|2025-04-13 00:00:00|2|Delivered||USD|DC_01|0|22.6
PO_CLOTH01_20250413_DC_01_IBT_002105|30|STORE_002|ITM_BOT_0031|2025-04-13 00:00:00|3|Delivered||USD|DC_01|0|27.46
