PurchaseOrderNumber|PurchaseOrderDate|IBTFlag|SupplierOrderStatus|ReceiveNoLaterThan
PO_CLOTH01_20240923_DC_01_001960|2024-09-23 00:00:00|0|Placed|2024-10-11 00:00:00
PO_CLOTH01_20240923_DC_01_001961|2024-09-23 00:00:00|0|Placed|2024-10-04 00:00:00
PO_CLOTH01_20240923_DC_01_001962|2024-09-23 00:00:00|0|Placed|2024-10-03 00:00:00
PO_CLOTH01_20240923_DC_01_001963|2024-09-23 00:00:00|0|Placed|2024-10-02 00:00:00
PO_CLOTH01_20240924_DC_01_IBT_001964|2024-09-24 00:00:00|1|Delivered|2024-09-24 00:00:00
PO_CLOTH01_20240924_DC_01_IBT_001965|2024-09-24 00:00:00|1|Delivered|2024-09-24 00:00:00
PO_CLOTH01_20240924_DC_01_IBT_001966|2024-09-24 00:00:00|1|Delivered|2024-09-24 00:00:00
PO_CLOTH01_20240924_DC_01_IBT_001967|2024-09-24 00:00:00|1|Delivered|2024-09-24 00:00:00
PO_CLOTH01_20240924_DC_01_IBT_001968|2024-09-24 00:00:00|1|Delivered|2024-09-24 00:00:00
PO_CLOTH01_20240925_DC_01_IBT_001969|2024-09-25 00:00:00|1|Delivered|2024-09-25 00:00:00
PO_CLOTH01_20240925_DC_01_IBT_001970|2024-09-25 00:00:00|1|Delivered|2024-09-25 00:00:00
PO_CLOTH01_20240925_DC_01_IBT_001971|2024-09-25 00:00:00|1|Delivered|2024-09-25 00:00:00
PO_CLOTH01_20240925_DC_01_IBT_001972|2024-09-25 00:00:00|1|Delivered|2024-09-25 00:00:00
PO_CLOTH01_20240925_DC_01_IBT_001973|2024-09-25 00:00:00|1|Delivered|2024-09-25 00:00:00
PO_CLOTH01_20240926_DC_01_IBT_001974|2024-09-26 00:00:00|1|Delivered|2024-09-26 00:00:00
PO_CLOTH01_20240926_DC_01_IBT_001975|2024-09-26 00:00:00|1|Delivered|2024-09-26 00:00:00
PO_CLOTH01_20240926_DC_01_IBT_001976|2024-09-26 00:00:00|1|Delivered|2024-09-26 00:00:00
PO_CLOTH01_20240926_DC_01_IBT_001977|2024-09-26 00:00:00|1|Delivered|2024-09-26 00:00:00
PO_CLOTH01_20240926_DC_01_IBT_001978|2024-09-26 00:00:00|1|Delivered|2024-09-26 00:00:00
PO_CLOTH01_20240927_DC_01_IBT_001979|2024-09-27 00:00:00|1|Delivered|2024-09-27 00:00:00
PO_CLOTH01_20240927_DC_01_IBT_001980|2024-09-27 00:00:00|1|Delivered|2024-09-27 00:00:00
PO_CLOTH01_20240927_DC_01_IBT_001981|2024-09-27 00:00:00|1|Delivered|2024-09-27 00:00:00
PO_CLOTH01_20240927_DC_01_IBT_001982|2024-09-27 00:00:00|1|Delivered|2024-09-27 00:00:00
PO_CLOTH01_20240927_DC_01_IBT_001983|2024-09-27 00:00:00|1|Delivered|2024-09-27 00:00:00
PO_CLOTH01_20240928_DC_01_IBT_001984|2024-09-28 00:00:00|1|Delivered|2024-09-28 00:00:00
PO_CLOTH01_20240928_DC_01_IBT_001985|2024-09-28 00:00:00|1|Delivered|2024-09-28 00:00:00
PO_CLOTH01_20240928_DC_01_IBT_001986|2024-09-28 00:00:00|1|Delivered|2024-09-28 00:00:00
PO_CLOTH01_20240928_DC_01_IBT_001987|2024-09-28 00:00:00|1|Delivered|2024-09-28 00:00:00
PO_CLOTH01_20240928_DC_01_IBT_001988|2024-09-28 00:00:00|1|Delivered|2024-09-28 00:00:00
PO_CLOTH01_20240929_DC_01_IBT_001989|2024-09-29 00:00:00|1|Delivered|2024-09-29 00:00:00
PO_CLOTH01_20240929_DC_01_IBT_001990|2024-09-29 00:00:00|1|Delivered|2024-09-29 00:00:00
PO_CLOTH01_20240929_DC_01_IBT_001991|2024-09-29 00:00:00|1|Delivered|2024-09-29 00:00:00
PO_CLOTH01_20240929_DC_01_IBT_001992|2024-09-29 00:00:00|1|Delivered|2024-09-29 00:00:00
PO_CLOTH01_20240929_DC_01_IBT_001993|2024-09-29 00:00:00|1|Delivered|2024-09-29 00:00:00
PO_CLOTH01_20240930_DC_01_IBT_001994|2024-09-30 00:00:00|1|Delivered|2024-09-30 00:00:00
PO_CLOTH01_20240930_DC_01_IBT_001995|2024-09-30 00:00:00|1|Delivered|2024-09-30 00:00:00
PO_CLOTH01_20240930_DC_01_IBT_001996|2024-09-30 00:00:00|1|Delivered|2024-09-30 00:00:00
PO_CLOTH01_20240930_DC_01_IBT_001997|2024-09-30 00:00:00|1|Delivered|2024-09-30 00:00:00
PO_CLOTH01_20240930_DC_01_IBT_001998|2024-09-30 00:00:00|1|Delivered|2024-09-30 00:00:00
PO_CLOTH01_20240930_DC_01_001999|2024-09-30 00:00:00|0|Placed|2024-10-08 00:00:00
PO_CLOTH01_20240930_DC_01_002000|2024-09-30 00:00:00|0|Placed|2024-10-07 00:00:00
PO_CLOTH01_20240930_DC_01_002001|2024-09-30 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20240930_DC_01_002002|2024-09-30 00:00:00|0|Placed|2024-10-11 00:00:00
PO_CLOTH01_20240930_DC_01_002003|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20240930_DC_01_002004|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20240930_DC_01_002005|2024-09-30 00:00:00|0|Placed|2024-10-09 00:00:00
PO_CLOTH01_20240930_DC_01_002006|2024-09-30 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20240930_DC_01_002007|2024-09-30 00:00:00|0|Placed|2024-10-08 00:00:00
PO_CLOTH01_20240930_DC_01_002008|2024-09-30 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20240930_DC_01_002009|2024-09-30 00:00:00|0|Placed|2024-10-08 00:00:00
PO_CLOTH01_20240930_DC_01_002010|2024-09-30 00:00:00|0|Placed|2024-10-07 00:00:00
PO_CLOTH01_20240930_DC_01_002011|2024-09-30 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20240930_DC_01_002012|2024-09-30 00:00:00|0|Placed|2024-10-11 00:00:00
PO_CLOTH01_20240930_DC_01_002013|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20240930_DC_01_002014|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20240930_DC_01_002015|2024-09-30 00:00:00|0|Placed|2024-10-09 00:00:00
PO_CLOTH01_20240930_DC_01_002016|2024-09-30 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20240930_DC_01_002017|2024-09-30 00:00:00|0|Placed|2024-10-08 00:00:00
PO_CLOTH01_20240930_DC_01_002018|2024-09-30 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20240930_DC_01_002019|2024-09-30 00:00:00|0|Placed|2024-10-08 00:00:00
PO_CLOTH01_20240930_DC_01_002020|2024-09-30 00:00:00|0|Placed|2024-10-07 00:00:00
PO_CLOTH01_20240930_DC_01_002021|2024-09-30 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20240930_DC_01_002022|2024-09-30 00:00:00|0|Placed|2024-10-11 00:00:00
PO_CLOTH01_20240930_DC_01_002023|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20240930_DC_01_002024|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20240930_DC_01_002025|2024-09-30 00:00:00|0|Placed|2024-10-09 00:00:00
PO_CLOTH01_20240930_DC_01_002026|2024-09-30 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20240930_DC_01_002027|2024-09-30 00:00:00|0|Placed|2024-10-08 00:00:00
PO_CLOTH01_20240930_DC_01_002028|2024-09-30 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20240930_DC_01_002029|2024-09-30 00:00:00|0|Placed|2024-10-08 00:00:00
PO_CLOTH01_20240930_DC_01_002030|2024-09-30 00:00:00|0|Placed|2024-10-07 00:00:00
PO_CLOTH01_20240930_DC_01_002031|2024-09-30 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20240930_DC_01_002032|2024-09-30 00:00:00|0|Placed|2024-10-11 00:00:00
PO_CLOTH01_20240930_DC_01_002033|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20240930_DC_01_002034|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20240930_DC_01_002035|2024-09-30 00:00:00|0|Placed|2024-10-09 00:00:00
PO_CLOTH01_20240930_DC_01_002036|2024-09-30 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20240930_DC_01_002037|2024-09-30 00:00:00|0|Placed|2024-10-08 00:00:00
PO_CLOTH01_20240930_DC_01_002038|2024-09-30 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20240930_DC_01_002039|2024-09-30 00:00:00|0|Placed|2024-10-08 00:00:00
PO_CLOTH01_20240930_DC_01_002040|2024-09-30 00:00:00|0|Placed|2024-10-07 00:00:00
PO_CLOTH01_20240930_DC_01_002041|2024-09-30 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20240930_DC_01_002042|2024-09-30 00:00:00|0|Placed|2024-10-11 00:00:00
PO_CLOTH01_20240930_DC_01_002043|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20240930_DC_01_002044|2024-09-30 00:00:00|0|Placed|2024-10-10 00:00:00
PO_CLOTH01_20241001_DC_01_IBT_002045|2024-10-01 00:00:00|1|Delivered|2024-10-01 00:00:00
PO_CLOTH01_20241001_DC_01_IBT_002046|2024-10-01 00:00:00|1|Delivered|2024-10-01 00:00:00
PO_CLOTH01_20241001_DC_01_IBT_002047|2024-10-01 00:00:00|1|Delivered|2024-10-01 00:00:00
PO_CLOTH01_20241001_DC_01_IBT_002048|2024-10-01 00:00:00|1|Delivered|2024-10-01 00:00:00
PO_CLOTH01_20241001_DC_01_IBT_002049|2024-10-01 00:00:00|1|Delivered|2024-10-01 00:00:00
PO_CLOTH01_20241002_DC_01_IBT_002050|2024-10-02 00:00:00|1|Delivered|2024-10-02 00:00:00
PO_CLOTH01_20241002_DC_01_IBT_002051|2024-10-02 00:00:00|1|Delivered|2024-10-02 00:00:00
PO_CLOTH01_20241002_DC_01_IBT_002052|2024-10-02 00:00:00|1|Delivered|2024-10-02 00:00:00
PO_CLOTH01_20241002_DC_01_IBT_002053|2024-10-02 00:00:00|1|Delivered|2024-10-02 00:00:00
PO_CLOTH01_20241002_DC_01_IBT_002054|2024-10-02 00:00:00|1|Delivered|2024-10-02 00:00:00
PO_CLOTH01_20241003_DC_01_IBT_002055|2024-10-03 00:00:00|1|Delivered|2024-10-03 00:00:00
PO_CLOTH01_20241003_DC_01_IBT_002056|2024-10-03 00:00:00|1|Delivered|2024-10-03 00:00:00
PO_CLOTH01_20241003_DC_01_IBT_002057|2024-10-03 00:00:00|1|Delivered|2024-10-03 00:00:00
PO_CLOTH01_20241003_DC_01_IBT_002058|2024-10-03 00:00:00|1|Delivered|2024-10-03 00:00:00
PO_CLOTH01_20241003_DC_01_IBT_002059|2024-10-03 00:00:00|1|Delivered|2024-10-03 00:00:00
PO_CLOTH01_20241004_DC_01_IBT_002060|2024-10-04 00:00:00|1|Delivered|2024-10-04 00:00:00
PO_CLOTH01_20241004_DC_01_IBT_002061|2024-10-04 00:00:00|1|Delivered|2024-10-04 00:00:00
PO_CLOTH01_20241004_DC_01_IBT_002062|2024-10-04 00:00:00|1|Delivered|2024-10-04 00:00:00
PO_CLOTH01_20241004_DC_01_IBT_002063|2024-10-04 00:00:00|1|Delivered|2024-10-04 00:00:00
PO_CLOTH01_20241004_DC_01_IBT_002064|2024-10-04 00:00:00|1|Delivered|2024-10-04 00:00:00
PO_CLOTH01_20241005_DC_01_IBT_002065|2024-10-05 00:00:00|1|Delivered|2024-10-05 00:00:00
PO_CLOTH01_20241005_DC_01_IBT_002066|2024-10-05 00:00:00|1|Delivered|2024-10-05 00:00:00
PO_CLOTH01_20241005_DC_01_IBT_002067|2024-10-05 00:00:00|1|Delivered|2024-10-05 00:00:00
PO_CLOTH01_20241005_DC_01_IBT_002068|2024-10-05 00:00:00|1|Delivered|2024-10-05 00:00:00
PO_CLOTH01_20241005_DC_01_IBT_002069|2024-10-05 00:00:00|1|Delivered|2024-10-05 00:00:00
PO_CLOTH01_20241006_DC_01_IBT_002070|2024-10-06 00:00:00|1|Delivered|2024-10-06 00:00:00
PO_CLOTH01_20241006_DC_01_IBT_002071|2024-10-06 00:00:00|1|Delivered|2024-10-06 00:00:00
PO_CLOTH01_20241006_DC_01_IBT_002072|2024-10-06 00:00:00|1|Delivered|2024-10-06 00:00:00
PO_CLOTH01_20241006_DC_01_IBT_002073|2024-10-06 00:00:00|1|Delivered|2024-10-06 00:00:00
PO_CLOTH01_20241006_DC_01_IBT_002074|2024-10-06 00:00:00|1|Delivered|2024-10-06 00:00:00
PO_CLOTH01_20241007_DC_01_IBT_002075|2024-10-07 00:00:00|1|Delivered|2024-10-07 00:00:00
PO_CLOTH01_20241007_DC_01_IBT_002076|2024-10-07 00:00:00|1|Delivered|2024-10-07 00:00:00
PO_CLOTH01_20241007_DC_01_IBT_002077|2024-10-07 00:00:00|1|Delivered|2024-10-07 00:00:00
PO_CLOTH01_20241007_DC_01_IBT_002078|2024-10-07 00:00:00|1|Delivered|2024-10-07 00:00:00
PO_CLOTH01_20241007_DC_01_IBT_002079|2024-10-07 00:00:00|1|Delivered|2024-10-07 00:00:00
PO_CLOTH01_20241007_DC_01_002080|2024-10-07 00:00:00|0|Placed|2024-10-15 00:00:00
PO_CLOTH01_20241007_DC_01_002081|2024-10-07 00:00:00|0|Placed|2024-10-14 00:00:00
PO_CLOTH01_20241007_DC_01_002082|2024-10-07 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241007_DC_01_002083|2024-10-07 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20241007_DC_01_002084|2024-10-07 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20241007_DC_01_002085|2024-10-07 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20241007_DC_01_002086|2024-10-07 00:00:00|0|Placed|2024-10-16 00:00:00
PO_CLOTH01_20241007_DC_01_002087|2024-10-07 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241007_DC_01_002088|2024-10-07 00:00:00|0|Placed|2024-10-15 00:00:00
PO_CLOTH01_20241007_DC_01_002089|2024-10-07 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241007_DC_01_002090|2024-10-07 00:00:00|0|Placed|2024-10-15 00:00:00
PO_CLOTH01_20241007_DC_01_002091|2024-10-07 00:00:00|0|Placed|2024-10-14 00:00:00
PO_CLOTH01_20241007_DC_01_002092|2024-10-07 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241007_DC_01_002093|2024-10-07 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20241007_DC_01_002094|2024-10-07 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20241007_DC_01_002095|2024-10-07 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20241007_DC_01_002096|2024-10-07 00:00:00|0|Placed|2024-10-16 00:00:00
PO_CLOTH01_20241007_DC_01_002097|2024-10-07 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241007_DC_01_002098|2024-10-07 00:00:00|0|Placed|2024-10-15 00:00:00
PO_CLOTH01_20241007_DC_01_002099|2024-10-07 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241007_DC_01_002100|2024-10-07 00:00:00|0|Placed|2024-10-15 00:00:00
PO_CLOTH01_20241007_DC_01_002101|2024-10-07 00:00:00|0|Placed|2024-10-14 00:00:00
PO_CLOTH01_20241007_DC_01_002102|2024-10-07 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241007_DC_01_002103|2024-10-07 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20241007_DC_01_002104|2024-10-07 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20241007_DC_01_002105|2024-10-07 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20241007_DC_01_002106|2024-10-07 00:00:00|0|Placed|2024-10-16 00:00:00
PO_CLOTH01_20241007_DC_01_002107|2024-10-07 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241007_DC_01_002108|2024-10-07 00:00:00|0|Placed|2024-10-15 00:00:00
PO_CLOTH01_20241007_DC_01_002109|2024-10-07 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241007_DC_01_002110|2024-10-07 00:00:00|0|Placed|2024-10-15 00:00:00
PO_CLOTH01_20241007_DC_01_002111|2024-10-07 00:00:00|0|Placed|2024-10-14 00:00:00
PO_CLOTH01_20241007_DC_01_002112|2024-10-07 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241007_DC_01_002113|2024-10-07 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20241007_DC_01_002114|2024-10-07 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20241007_DC_01_002115|2024-10-07 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20241007_DC_01_002116|2024-10-07 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241007_DC_01_002117|2024-10-07 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241007_DC_01_002118|2024-10-07 00:00:00|0|Placed|2024-10-15 00:00:00
PO_CLOTH01_20241007_DC_01_002119|2024-10-07 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241007_DC_01_002120|2024-10-07 00:00:00|0|Placed|2024-10-18 00:00:00
PO_CLOTH01_20241007_DC_01_002121|2024-10-07 00:00:00|0|Placed|2024-10-17 00:00:00
PO_CLOTH01_20241008_DC_01_IBT_002122|2024-10-08 00:00:00|1|Delivered|2024-10-08 00:00:00
PO_CLOTH01_20241008_DC_01_IBT_002123|2024-10-08 00:00:00|1|Delivered|2024-10-08 00:00:00
PO_CLOTH01_20241008_DC_01_IBT_002124|2024-10-08 00:00:00|1|Delivered|2024-10-08 00:00:00
PO_CLOTH01_20241008_DC_01_IBT_002125|2024-10-08 00:00:00|1|Delivered|2024-10-08 00:00:00
PO_CLOTH01_20241008_DC_01_IBT_002126|2024-10-08 00:00:00|1|Delivered|2024-10-08 00:00:00
PO_CLOTH01_20241009_DC_01_IBT_002127|2024-10-09 00:00:00|1|Delivered|2024-10-09 00:00:00
PO_CLOTH01_20241009_DC_01_IBT_002128|2024-10-09 00:00:00|1|Delivered|2024-10-09 00:00:00
PO_CLOTH01_20241009_DC_01_IBT_002129|2024-10-09 00:00:00|1|Delivered|2024-10-09 00:00:00
PO_CLOTH01_20241009_DC_01_IBT_002130|2024-10-09 00:00:00|1|Delivered|2024-10-09 00:00:00
PO_CLOTH01_20241009_DC_01_IBT_002131|2024-10-09 00:00:00|1|Delivered|2024-10-09 00:00:00
PO_CLOTH01_20241010_DC_01_IBT_002132|2024-10-10 00:00:00|1|Delivered|2024-10-10 00:00:00
PO_CLOTH01_20241010_DC_01_IBT_002133|2024-10-10 00:00:00|1|Delivered|2024-10-10 00:00:00
PO_CLOTH01_20241010_DC_01_IBT_002134|2024-10-10 00:00:00|1|Delivered|2024-10-10 00:00:00
PO_CLOTH01_20241010_DC_01_IBT_002135|2024-10-10 00:00:00|1|Delivered|2024-10-10 00:00:00
PO_CLOTH01_20241010_DC_01_IBT_002136|2024-10-10 00:00:00|1|Delivered|2024-10-10 00:00:00
PO_CLOTH01_20241011_DC_01_IBT_002137|2024-10-11 00:00:00|1|Delivered|2024-10-11 00:00:00
PO_CLOTH01_20241011_DC_01_IBT_002138|2024-10-11 00:00:00|1|Delivered|2024-10-11 00:00:00
PO_CLOTH01_20241011_DC_01_IBT_002139|2024-10-11 00:00:00|1|Delivered|2024-10-11 00:00:00
PO_CLOTH01_20241011_DC_01_IBT_002140|2024-10-11 00:00:00|1|Delivered|2024-10-11 00:00:00
PO_CLOTH01_20241011_DC_01_IBT_002141|2024-10-11 00:00:00|1|Delivered|2024-10-11 00:00:00
PO_CLOTH01_20241012_DC_01_IBT_002142|2024-10-12 00:00:00|1|Delivered|2024-10-12 00:00:00
PO_CLOTH01_20241012_DC_01_IBT_002143|2024-10-12 00:00:00|1|Delivered|2024-10-12 00:00:00
PO_CLOTH01_20241012_DC_01_IBT_002144|2024-10-12 00:00:00|1|Delivered|2024-10-12 00:00:00
PO_CLOTH01_20241012_DC_01_IBT_002145|2024-10-12 00:00:00|1|Delivered|2024-10-12 00:00:00
PO_CLOTH01_20241012_DC_01_IBT_002146|2024-10-12 00:00:00|1|Delivered|2024-10-12 00:00:00
PO_CLOTH01_20241013_DC_01_IBT_002147|2024-10-13 00:00:00|1|Delivered|2024-10-13 00:00:00
PO_CLOTH01_20241013_DC_01_IBT_002148|2024-10-13 00:00:00|1|Delivered|2024-10-13 00:00:00
PO_CLOTH01_20241013_DC_01_IBT_002149|2024-10-13 00:00:00|1|Delivered|2024-10-13 00:00:00
PO_CLOTH01_20241013_DC_01_IBT_002150|2024-10-13 00:00:00|1|Delivered|2024-10-13 00:00:00
PO_CLOTH01_20241013_DC_01_IBT_002151|2024-10-13 00:00:00|1|Delivered|2024-10-13 00:00:00
PO_CLOTH01_20241014_DC_01_IBT_002152|2024-10-14 00:00:00|1|Delivered|2024-10-14 00:00:00
PO_CLOTH01_20241014_DC_01_IBT_002153|2024-10-14 00:00:00|1|Delivered|2024-10-14 00:00:00
PO_CLOTH01_20241014_DC_01_IBT_002154|2024-10-14 00:00:00|1|Delivered|2024-10-14 00:00:00
PO_CLOTH01_20241014_DC_01_IBT_002155|2024-10-14 00:00:00|1|Delivered|2024-10-14 00:00:00
PO_CLOTH01_20241014_DC_01_IBT_002156|2024-10-14 00:00:00|1|Delivered|2024-10-14 00:00:00
PO_CLOTH01_20241014_DC_01_002157|2024-10-14 00:00:00|0|Placed|2024-10-22 00:00:00
PO_CLOTH01_20241014_DC_01_002158|2024-10-14 00:00:00|0|Placed|2024-10-21 00:00:00
PO_CLOTH01_20241014_DC_01_002159|2024-10-14 00:00:00|0|Placed|2024-11-01 00:00:00
PO_CLOTH01_20241014_DC_01_002160|2024-10-14 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241014_DC_01_002161|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241014_DC_01_002162|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241014_DC_01_002163|2024-10-14 00:00:00|0|Placed|2024-10-23 00:00:00
PO_CLOTH01_20241014_DC_01_002164|2024-10-14 00:00:00|0|Placed|2024-11-01 00:00:00
PO_CLOTH01_20241014_DC_01_002165|2024-10-14 00:00:00|0|Placed|2024-10-22 00:00:00
PO_CLOTH01_20241014_DC_01_002166|2024-10-14 00:00:00|0|Placed|2024-10-31 00:00:00
PO_CLOTH01_20241014_DC_01_002167|2024-10-14 00:00:00|0|Placed|2024-10-22 00:00:00
PO_CLOTH01_20241014_DC_01_002168|2024-10-14 00:00:00|0|Placed|2024-10-21 00:00:00
PO_CLOTH01_20241014_DC_01_002169|2024-10-14 00:00:00|0|Placed|2024-11-01 00:00:00
PO_CLOTH01_20241014_DC_01_002170|2024-10-14 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241014_DC_01_002171|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241014_DC_01_002172|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241014_DC_01_002173|2024-10-14 00:00:00|0|Placed|2024-10-23 00:00:00
PO_CLOTH01_20241014_DC_01_002174|2024-10-14 00:00:00|0|Placed|2024-11-01 00:00:00
PO_CLOTH01_20241014_DC_01_002175|2024-10-14 00:00:00|0|Placed|2024-10-22 00:00:00
PO_CLOTH01_20241014_DC_01_002176|2024-10-14 00:00:00|0|Placed|2024-10-31 00:00:00
PO_CLOTH01_20241014_DC_01_002177|2024-10-14 00:00:00|0|Placed|2024-10-22 00:00:00
PO_CLOTH01_20241014_DC_01_002178|2024-10-14 00:00:00|0|Placed|2024-10-21 00:00:00
PO_CLOTH01_20241014_DC_01_002179|2024-10-14 00:00:00|0|Placed|2024-11-01 00:00:00
PO_CLOTH01_20241014_DC_01_002180|2024-10-14 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241014_DC_01_002181|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241014_DC_01_002182|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241014_DC_01_002183|2024-10-14 00:00:00|0|Placed|2024-10-23 00:00:00
PO_CLOTH01_20241014_DC_01_002184|2024-10-14 00:00:00|0|Placed|2024-11-01 00:00:00
PO_CLOTH01_20241014_DC_01_002185|2024-10-14 00:00:00|0|Placed|2024-10-22 00:00:00
PO_CLOTH01_20241014_DC_01_002186|2024-10-14 00:00:00|0|Placed|2024-10-31 00:00:00
PO_CLOTH01_20241014_DC_01_002187|2024-10-14 00:00:00|0|Placed|2024-10-22 00:00:00
PO_CLOTH01_20241014_DC_01_002188|2024-10-14 00:00:00|0|Placed|2024-10-21 00:00:00
PO_CLOTH01_20241014_DC_01_002189|2024-10-14 00:00:00|0|Placed|2024-11-01 00:00:00
PO_CLOTH01_20241014_DC_01_002190|2024-10-14 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241014_DC_01_002191|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241014_DC_01_002192|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241014_DC_01_002193|2024-10-14 00:00:00|0|Placed|2024-11-01 00:00:00
PO_CLOTH01_20241014_DC_01_002194|2024-10-14 00:00:00|0|Placed|2024-10-22 00:00:00
PO_CLOTH01_20241014_DC_01_002195|2024-10-14 00:00:00|0|Placed|2024-10-31 00:00:00
PO_CLOTH01_20241014_DC_01_002196|2024-10-14 00:00:00|0|Placed|2024-10-22 00:00:00
PO_CLOTH01_20241014_DC_01_002197|2024-10-14 00:00:00|0|Placed|2024-10-21 00:00:00
PO_CLOTH01_20241014_DC_01_002198|2024-10-14 00:00:00|0|Placed|2024-11-01 00:00:00
PO_CLOTH01_20241014_DC_01_002199|2024-10-14 00:00:00|0|Placed|2024-10-25 00:00:00
PO_CLOTH01_20241014_DC_01_002200|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241014_DC_01_002201|2024-10-14 00:00:00|0|Placed|2024-10-24 00:00:00
PO_CLOTH01_20241015_DC_01_IBT_002202|2024-10-15 00:00:00|1|Delivered|2024-10-15 00:00:00
PO_CLOTH01_20241015_DC_01_IBT_002203|2024-10-15 00:00:00|1|Delivered|2024-10-15 00:00:00
PO_CLOTH01_20241015_DC_01_IBT_002204|2024-10-15 00:00:00|1|Delivered|2024-10-15 00:00:00
PO_CLOTH01_20241015_DC_01_IBT_002205|2024-10-15 00:00:00|1|Delivered|2024-10-15 00:00:00
PO_CLOTH01_20241015_DC_01_IBT_002206|2024-10-15 00:00:00|1|Delivered|2024-10-15 00:00:00
