CustomerOrderNumber|CustomerOrderDate|IBTFlag|OrderStatusIndicator
CO_CLOTH01_20250210_STORE_004_0664|2025-02-10 00:00:00|0|Placed
CO_CLOTH01_20250210_STORE_005_0665|2025-02-10 00:00:00|0|Placed
CO_CLOTH01_20250211_STORE_001_0666|2025-02-11 00:00:00|0|Placed
CO_CLOTH01_20250211_STORE_002_0667|2025-02-11 00:00:00|0|Placed
CO_CLOTH01_20250211_STORE_003_0668|2025-02-11 00:00:00|0|Placed
CO_CLOTH01_20250211_STORE_004_0669|2025-02-11 00:00:00|0|Placed
CO_CLOTH01_20250211_STORE_005_0670|2025-02-11 00:00:00|0|Placed
CO_CLOTH01_20250212_STORE_001_0671|2025-02-12 00:00:00|0|Placed
CO_CLOTH01_20250212_STORE_002_0672|2025-02-12 00:00:00|0|Placed
CO_CLOTH01_20250212_STORE_003_0673|2025-02-12 00:00:00|0|Placed
CO_CLOTH01_20250212_STORE_004_0674|2025-02-12 00:00:00|0|Placed
CO_CLOTH01_20250212_STORE_005_0675|2025-02-12 00:00:00|0|Placed
CO_CLOTH01_20250213_STORE_001_0676|2025-02-13 00:00:00|0|Placed
CO_CLOTH01_20250213_STORE_002_0677|2025-02-13 00:00:00|0|Placed
CO_CLOTH01_20250213_STORE_003_0678|2025-02-13 00:00:00|0|Placed
CO_CLOTH01_20250213_STORE_004_0679|2025-02-13 00:00:00|0|Placed
CO_CLOTH01_20250213_STORE_005_0680|2025-02-13 00:00:00|0|Placed
CO_CLOTH01_20250214_STORE_001_0681|2025-02-14 00:00:00|0|Placed
CO_CLOTH01_20250214_STORE_002_0682|2025-02-14 00:00:00|0|Placed
CO_CLOTH01_20250214_STORE_003_0683|2025-02-14 00:00:00|0|Placed
CO_CLOTH01_20250214_STORE_004_0684|2025-02-14 00:00:00|0|Placed
CO_CLOTH01_20250214_STORE_005_0685|2025-02-14 00:00:00|0|Placed
CO_CLOTH01_20250215_STORE_001_0686|2025-02-15 00:00:00|0|Placed
CO_CLOTH01_20250215_STORE_002_0687|2025-02-15 00:00:00|0|Placed
CO_CLOTH01_20250215_STORE_003_0688|2025-02-15 00:00:00|0|Placed
CO_CLOTH01_20250215_STORE_004_0689|2025-02-15 00:00:00|0|Placed
CO_CLOTH01_20250215_STORE_005_0690|2025-02-15 00:00:00|0|Placed
CO_CLOTH01_20250216_STORE_001_0691|2025-02-16 00:00:00|0|Placed
CO_CLOTH01_20250216_STORE_002_0692|2025-02-16 00:00:00|0|Placed
CO_CLOTH01_20250216_STORE_003_0693|2025-02-16 00:00:00|0|Placed
CO_CLOTH01_20250216_STORE_004_0694|2025-02-16 00:00:00|0|Placed
CO_CLOTH01_20250216_STORE_005_0695|2025-02-16 00:00:00|0|Placed
CO_CLOTH01_20250217_STORE_001_0696|2025-02-17 00:00:00|0|Placed
CO_CLOTH01_20250217_STORE_002_0697|2025-02-17 00:00:00|0|Placed
CO_CLOTH01_20250217_STORE_003_0698|2025-02-17 00:00:00|0|Placed
CO_CLOTH01_20250217_STORE_004_0699|2025-02-17 00:00:00|0|Placed
CO_CLOTH01_20250217_STORE_005_0700|2025-02-17 00:00:00|0|Placed
CO_CLOTH01_20250218_STORE_001_0701|2025-02-18 00:00:00|0|Placed
CO_CLOTH01_20250218_STORE_002_0702|2025-02-18 00:00:00|0|Placed
CO_CLOTH01_20250218_STORE_003_0703|2025-02-18 00:00:00|0|Placed
CO_CLOTH01_20250218_STORE_004_0704|2025-02-18 00:00:00|0|Placed
CO_CLOTH01_20250218_STORE_005_0705|2025-02-18 00:00:00|0|Placed
CO_CLOTH01_20250219_STORE_001_0706|2025-02-19 00:00:00|0|Placed
CO_CLOTH01_20250219_STORE_002_0707|2025-02-19 00:00:00|0|Placed
CO_CLOTH01_20250219_STORE_003_0708|2025-02-19 00:00:00|0|Placed
CO_CLOTH01_20250219_STORE_004_0709|2025-02-19 00:00:00|0|Placed
CO_CLOTH01_20250219_STORE_005_0710|2025-02-19 00:00:00|0|Placed
CO_CLOTH01_20250220_STORE_001_0711|2025-02-20 00:00:00|0|Placed
CO_CLOTH01_20250220_STORE_002_0712|2025-02-20 00:00:00|0|Placed
CO_CLOTH01_20250220_STORE_003_0713|2025-02-20 00:00:00|0|Placed
CO_CLOTH01_20250220_STORE_004_0714|2025-02-20 00:00:00|0|Placed
CO_CLOTH01_20250220_STORE_005_0715|2025-02-20 00:00:00|0|Placed
CO_CLOTH01_20250221_STORE_001_0716|2025-02-21 00:00:00|0|Placed
CO_CLOTH01_20250221_STORE_002_0717|2025-02-21 00:00:00|0|Placed
CO_CLOTH01_20250221_STORE_003_0718|2025-02-21 00:00:00|0|Placed
CO_CLOTH01_20250221_STORE_004_0719|2025-02-21 00:00:00|0|Placed
CO_CLOTH01_20250221_STORE_005_0720|2025-02-21 00:00:00|0|Placed
CO_CLOTH01_20250222_STORE_001_0721|2025-02-22 00:00:00|0|Placed
CO_CLOTH01_20250222_STORE_002_0722|2025-02-22 00:00:00|0|Placed
CO_CLOTH01_20250222_STORE_003_0723|2025-02-22 00:00:00|0|Placed
CO_CLOTH01_20250222_STORE_004_0724|2025-02-22 00:00:00|0|Placed
CO_CLOTH01_20250222_STORE_005_0725|2025-02-22 00:00:00|0|Placed
CO_CLOTH01_20250223_STORE_001_0726|2025-02-23 00:00:00|0|Placed
CO_CLOTH01_20250223_STORE_002_0727|2025-02-23 00:00:00|0|Placed
CO_CLOTH01_20250223_STORE_003_0728|2025-02-23 00:00:00|0|Placed
CO_CLOTH01_20250223_STORE_004_0729|2025-02-23 00:00:00|0|Placed
CO_CLOTH01_20250223_STORE_005_0730|2025-02-23 00:00:00|0|Placed
CO_CLOTH01_20250224_STORE_001_0731|2025-02-24 00:00:00|0|Placed
CO_CLOTH01_20250224_STORE_002_0732|2025-02-24 00:00:00|0|Placed
CO_CLOTH01_20250224_STORE_003_0733|2025-02-24 00:00:00|0|Placed
CO_CLOTH01_20250224_STORE_004_0734|2025-02-24 00:00:00|0|Placed
CO_CLOTH01_20250224_STORE_005_0735|2025-02-24 00:00:00|0|Placed
CO_CLOTH01_20250225_STORE_001_0736|2025-02-25 00:00:00|0|Placed
CO_CLOTH01_20250225_STORE_002_0737|2025-02-25 00:00:00|0|Placed
CO_CLOTH01_20250225_STORE_003_0738|2025-02-25 00:00:00|0|Placed
CO_CLOTH01_20250225_STORE_004_0739|2025-02-25 00:00:00|0|Placed
CO_CLOTH01_20250225_STORE_005_0740|2025-02-25 00:00:00|0|Placed
CO_CLOTH01_20250226_STORE_001_0741|2025-02-26 00:00:00|0|Placed
CO_CLOTH01_20250226_STORE_002_0742|2025-02-26 00:00:00|0|Placed
CO_CLOTH01_20250226_STORE_003_0743|2025-02-26 00:00:00|0|Placed
CO_CLOTH01_20250226_STORE_004_0744|2025-02-26 00:00:00|0|Placed
CO_CLOTH01_20250226_STORE_005_0745|2025-02-26 00:00:00|0|Placed
CO_CLOTH01_20250227_STORE_001_0746|2025-02-27 00:00:00|0|Placed
CO_CLOTH01_20250227_STORE_002_0747|2025-02-27 00:00:00|0|Placed
CO_CLOTH01_20250227_STORE_003_0748|2025-02-27 00:00:00|0|Placed
CO_CLOTH01_20250227_STORE_004_0749|2025-02-27 00:00:00|0|Placed
CO_CLOTH01_20250227_STORE_005_0750|2025-02-27 00:00:00|0|Placed
CO_CLOTH01_20250228_STORE_001_0751|2025-02-28 00:00:00|0|Placed
CO_CLOTH01_20250228_STORE_002_0752|2025-02-28 00:00:00|0|Placed
CO_CLOTH01_20250228_STORE_003_0753|2025-02-28 00:00:00|0|Placed
CO_CLOTH01_20250228_STORE_004_0754|2025-02-28 00:00:00|0|Placed
CO_CLOTH01_20250228_STORE_005_0755|2025-02-28 00:00:00|0|Placed
CO_CLOTH01_20250301_STORE_001_0756|2025-03-01 00:00:00|0|Placed
CO_CLOTH01_20250301_STORE_002_0757|2025-03-01 00:00:00|0|Placed
CO_CLOTH01_20250301_STORE_003_0758|2025-03-01 00:00:00|0|Placed
CO_CLOTH01_20250301_STORE_004_0759|2025-03-01 00:00:00|0|Placed
CO_CLOTH01_20250301_STORE_005_0760|2025-03-01 00:00:00|0|Placed
CO_CLOTH01_20250302_STORE_001_0761|2025-03-02 00:00:00|0|Placed
CO_CLOTH01_20250302_STORE_002_0762|2025-03-02 00:00:00|0|Placed
CO_CLOTH01_20250302_STORE_003_0763|2025-03-02 00:00:00|0|Placed
CO_CLOTH01_20250302_STORE_004_0764|2025-03-02 00:00:00|0|Placed
CO_CLOTH01_20250302_STORE_005_0765|2025-03-02 00:00:00|0|Placed
CO_CLOTH01_20250303_STORE_001_0766|2025-03-03 00:00:00|0|Placed
CO_CLOTH01_20250303_STORE_002_0767|2025-03-03 00:00:00|0|Placed
CO_CLOTH01_20250303_STORE_003_0768|2025-03-03 00:00:00|0|Placed
CO_CLOTH01_20250303_STORE_004_0769|2025-03-03 00:00:00|0|Placed
CO_CLOTH01_20250303_STORE_005_0770|2025-03-03 00:00:00|0|Placed
CO_CLOTH01_20250304_STORE_001_0771|2025-03-04 00:00:00|0|Placed
CO_CLOTH01_20250304_STORE_002_0772|2025-03-04 00:00:00|0|Placed
CO_CLOTH01_20250304_STORE_003_0773|2025-03-04 00:00:00|0|Placed
CO_CLOTH01_20250304_STORE_004_0774|2025-03-04 00:00:00|0|Placed
CO_CLOTH01_20250304_STORE_005_0775|2025-03-04 00:00:00|0|Placed
CO_CLOTH01_20250305_STORE_001_0776|2025-03-05 00:00:00|0|Placed
CO_CLOTH01_20250305_STORE_002_0777|2025-03-05 00:00:00|0|Placed
CO_CLOTH01_20250305_STORE_003_0778|2025-03-05 00:00:00|0|Placed
CO_CLOTH01_20250305_STORE_004_0779|2025-03-05 00:00:00|0|Placed
CO_CLOTH01_20250305_STORE_005_0780|2025-03-05 00:00:00|0|Placed
CO_CLOTH01_20250306_STORE_001_0781|2025-03-06 00:00:00|0|Placed
CO_CLOTH01_20250306_STORE_002_0782|2025-03-06 00:00:00|0|Placed
CO_CLOTH01_20250306_STORE_003_0783|2025-03-06 00:00:00|0|Placed
CO_CLOTH01_20250306_STORE_004_0784|2025-03-06 00:00:00|0|Placed
CO_CLOTH01_20250306_STORE_005_0785|2025-03-06 00:00:00|0|Placed
CO_CLOTH01_20250307_STORE_001_0786|2025-03-07 00:00:00|0|Placed
CO_CLOTH01_20250307_STORE_002_0787|2025-03-07 00:00:00|0|Placed
CO_CLOTH01_20250307_STORE_003_0788|2025-03-07 00:00:00|0|Placed
CO_CLOTH01_20250307_STORE_004_0789|2025-03-07 00:00:00|0|Placed
CO_CLOTH01_20250307_STORE_005_0790|2025-03-07 00:00:00|0|Placed
CO_CLOTH01_20250308_STORE_001_0791|2025-03-08 00:00:00|0|Placed
CO_CLOTH01_20250308_STORE_002_0792|2025-03-08 00:00:00|0|Placed
CO_CLOTH01_20250308_STORE_003_0793|2025-03-08 00:00:00|0|Placed
CO_CLOTH01_20250308_STORE_004_0794|2025-03-08 00:00:00|0|Placed
CO_CLOTH01_20250308_STORE_005_0795|2025-03-08 00:00:00|0|Placed
CO_CLOTH01_20250309_STORE_001_0796|2025-03-09 00:00:00|0|Placed
CO_CLOTH01_20250309_STORE_002_0797|2025-03-09 00:00:00|0|Placed
CO_CLOTH01_20250309_STORE_003_0798|2025-03-09 00:00:00|0|Placed
CO_CLOTH01_20250309_STORE_004_0799|2025-03-09 00:00:00|0|Placed
CO_CLOTH01_20250309_STORE_005_0800|2025-03-09 00:00:00|0|Placed
CO_CLOTH01_20250310_STORE_001_0801|2025-03-10 00:00:00|0|Placed
CO_CLOTH01_20250310_STORE_002_0802|2025-03-10 00:00:00|0|Placed
CO_CLOTH01_20250310_STORE_003_0803|2025-03-10 00:00:00|0|Placed
CO_CLOTH01_20250310_STORE_004_0804|2025-03-10 00:00:00|0|Placed
CO_CLOTH01_20250310_STORE_005_0805|2025-03-10 00:00:00|0|Placed
CO_CLOTH01_20250311_STORE_001_0806|2025-03-11 00:00:00|0|Placed
CO_CLOTH01_20250311_STORE_002_0807|2025-03-11 00:00:00|0|Placed
CO_CLOTH01_20250311_STORE_003_0808|2025-03-11 00:00:00|0|Placed
CO_CLOTH01_20250311_STORE_004_0809|2025-03-11 00:00:00|0|Placed
CO_CLOTH01_20250311_STORE_005_0810|2025-03-11 00:00:00|0|Placed
CO_CLOTH01_20250312_STORE_001_0811|2025-03-12 00:00:00|0|Placed
CO_CLOTH01_20250312_STORE_002_0812|2025-03-12 00:00:00|0|Placed
CO_CLOTH01_20250312_STORE_003_0813|2025-03-12 00:00:00|0|Placed
CO_CLOTH01_20250312_STORE_004_0814|2025-03-12 00:00:00|0|Placed
CO_CLOTH01_20250312_STORE_005_0815|2025-03-12 00:00:00|0|Placed
CO_CLOTH01_20250313_STORE_001_0816|2025-03-13 00:00:00|0|Placed
CO_CLOTH01_20250313_STORE_002_0817|2025-03-13 00:00:00|0|Placed
CO_CLOTH01_20250313_STORE_003_0818|2025-03-13 00:00:00|0|Placed
CO_CLOTH01_20250313_STORE_004_0819|2025-03-13 00:00:00|0|Placed
CO_CLOTH01_20250313_STORE_005_0820|2025-03-13 00:00:00|0|Placed
CO_CLOTH01_20250314_STORE_001_0821|2025-03-14 00:00:00|0|Placed
CO_CLOTH01_20250314_STORE_002_0822|2025-03-14 00:00:00|0|Placed
CO_CLOTH01_20250314_STORE_003_0823|2025-03-14 00:00:00|0|Placed
CO_CLOTH01_20250314_STORE_004_0824|2025-03-14 00:00:00|0|Placed
CO_CLOTH01_20250314_STORE_005_0825|2025-03-14 00:00:00|0|Placed
CO_CLOTH01_20250315_STORE_001_0826|2025-03-15 00:00:00|0|Placed
CO_CLOTH01_20250315_STORE_002_0827|2025-03-15 00:00:00|0|Placed
CO_CLOTH01_20250315_STORE_003_0828|2025-03-15 00:00:00|0|Placed
CO_CLOTH01_20250315_STORE_004_0829|2025-03-15 00:00:00|0|Placed
CO_CLOTH01_20250315_STORE_005_0830|2025-03-15 00:00:00|0|Placed
CO_CLOTH01_20250316_STORE_001_0831|2025-03-16 00:00:00|0|Placed
CO_CLOTH01_20250316_STORE_002_0832|2025-03-16 00:00:00|0|Placed
CO_CLOTH01_20250316_STORE_003_0833|2025-03-16 00:00:00|0|Placed
CO_CLOTH01_20250316_STORE_004_0834|2025-03-16 00:00:00|0|Placed
CO_CLOTH01_20250316_STORE_005_0835|2025-03-16 00:00:00|0|Placed
CO_CLOTH01_20250317_STORE_001_0836|2025-03-17 00:00:00|0|Placed
CO_CLOTH01_20250317_STORE_002_0837|2025-03-17 00:00:00|0|Placed
CO_CLOTH01_20250317_STORE_003_0838|2025-03-17 00:00:00|0|Placed
CO_CLOTH01_20250317_STORE_004_0839|2025-03-17 00:00:00|0|Placed
CO_CLOTH01_20250317_STORE_005_0840|2025-03-17 00:00:00|0|Placed
CO_CLOTH01_20250318_STORE_001_0841|2025-03-18 00:00:00|0|Placed
CO_CLOTH01_20250318_STORE_002_0842|2025-03-18 00:00:00|0|Placed
CO_CLOTH01_20250318_STORE_003_0843|2025-03-18 00:00:00|0|Placed
CO_CLOTH01_20250318_STORE_004_0844|2025-03-18 00:00:00|0|Placed
CO_CLOTH01_20250318_STORE_005_0845|2025-03-18 00:00:00|0|Placed
CO_CLOTH01_20250319_STORE_001_0846|2025-03-19 00:00:00|0|Placed
CO_CLOTH01_20250319_STORE_002_0847|2025-03-19 00:00:00|0|Placed
CO_CLOTH01_20250319_STORE_003_0848|2025-03-19 00:00:00|0|Placed
CO_CLOTH01_20250319_STORE_004_0849|2025-03-19 00:00:00|0|Placed
CO_CLOTH01_20250319_STORE_005_0850|2025-03-19 00:00:00|0|Placed
CO_CLOTH01_20250320_STORE_001_0851|2025-03-20 00:00:00|0|Placed
CO_CLOTH01_20250320_STORE_002_0852|2025-03-20 00:00:00|0|Placed
CO_CLOTH01_20250320_STORE_003_0853|2025-03-20 00:00:00|0|Placed
CO_CLOTH01_20250320_STORE_004_0854|2025-03-20 00:00:00|0|Placed
CO_CLOTH01_20250320_STORE_005_0855|2025-03-20 00:00:00|0|Placed
CO_CLOTH01_20250321_STORE_001_0856|2025-03-21 00:00:00|0|Placed
CO_CLOTH01_20250321_STORE_002_0857|2025-03-21 00:00:00|0|Placed
CO_CLOTH01_20250321_STORE_003_0858|2025-03-21 00:00:00|0|Placed
CO_CLOTH01_20250321_STORE_004_0859|2025-03-21 00:00:00|0|Placed
CO_CLOTH01_20250321_STORE_005_0860|2025-03-21 00:00:00|0|Placed
CO_CLOTH01_20250322_STORE_001_0861|2025-03-22 00:00:00|0|Placed
CO_CLOTH01_20250322_STORE_002_0862|2025-03-22 00:00:00|0|Placed
CO_CLOTH01_20250322_STORE_003_0863|2025-03-22 00:00:00|0|Placed
CO_CLOTH01_20250322_STORE_004_0864|2025-03-22 00:00:00|0|Placed
CO_CLOTH01_20250322_STORE_005_0865|2025-03-22 00:00:00|0|Placed
CO_CLOTH01_20250323_STORE_001_0866|2025-03-23 00:00:00|0|Placed
CO_CLOTH01_20250323_STORE_002_0867|2025-03-23 00:00:00|0|Placed
CO_CLOTH01_20250323_STORE_003_0868|2025-03-23 00:00:00|0|Placed
CO_CLOTH01_20250323_STORE_004_0869|2025-03-23 00:00:00|0|Placed
CO_CLOTH01_20250323_STORE_005_0870|2025-03-23 00:00:00|0|Placed
CO_CLOTH01_20250324_STORE_001_0871|2025-03-24 00:00:00|0|Placed
CO_CLOTH01_20250324_STORE_002_0872|2025-03-24 00:00:00|0|Placed
CO_CLOTH01_20250324_STORE_003_0873|2025-03-24 00:00:00|0|Placed
CO_CLOTH01_20250324_STORE_004_0874|2025-03-24 00:00:00|0|Placed
CO_CLOTH01_20250324_STORE_005_0875|2025-03-24 00:00:00|0|Placed
CO_CLOTH01_20250325_STORE_001_0876|2025-03-25 00:00:00|0|Placed
CO_CLOTH01_20250325_STORE_002_0877|2025-03-25 00:00:00|0|Placed
CO_CLOTH01_20250325_STORE_003_0878|2025-03-25 00:00:00|0|Placed
CO_CLOTH01_20250325_STORE_004_0879|2025-03-25 00:00:00|0|Placed
CO_CLOTH01_20250325_STORE_005_0880|2025-03-25 00:00:00|0|Placed
CO_CLOTH01_20250326_STORE_001_0881|2025-03-26 00:00:00|0|Placed
CO_CLOTH01_20250326_STORE_002_0882|2025-03-26 00:00:00|0|Placed
CO_CLOTH01_20250326_STORE_003_0883|2025-03-26 00:00:00|0|Placed
CO_CLOTH01_20250326_STORE_004_0884|2025-03-26 00:00:00|0|Placed
CO_CLOTH01_20250326_STORE_005_0885|2025-03-26 00:00:00|0|Placed
CO_CLOTH01_20250327_STORE_001_0886|2025-03-27 00:00:00|0|Placed
CO_CLOTH01_20250327_STORE_002_0887|2025-03-27 00:00:00|0|Placed
CO_CLOTH01_20250327_STORE_003_0888|2025-03-27 00:00:00|0|Placed
CO_CLOTH01_20250327_STORE_004_0889|2025-03-27 00:00:00|0|Placed
CO_CLOTH01_20250327_STORE_005_0890|2025-03-27 00:00:00|0|Placed
CO_CLOTH01_20250328_STORE_001_0891|2025-03-28 00:00:00|0|Placed
CO_CLOTH01_20250328_STORE_002_0892|2025-03-28 00:00:00|0|Placed
CO_CLOTH01_20250328_STORE_003_0893|2025-03-28 00:00:00|0|Placed
CO_CLOTH01_20250328_STORE_004_0894|2025-03-28 00:00:00|0|Placed
CO_CLOTH01_20250328_STORE_005_0895|2025-03-28 00:00:00|0|Placed
CO_CLOTH01_20250329_STORE_001_0896|2025-03-29 00:00:00|0|Placed
CO_CLOTH01_20250329_STORE_002_0897|2025-03-29 00:00:00|0|Placed
CO_CLOTH01_20250329_STORE_003_0898|2025-03-29 00:00:00|0|Placed
CO_CLOTH01_20250329_STORE_004_0899|2025-03-29 00:00:00|0|Placed
CO_CLOTH01_20250329_STORE_005_0900|2025-03-29 00:00:00|0|Placed
CO_CLOTH01_20250330_STORE_001_0901|2025-03-30 00:00:00|0|Placed
CO_CLOTH01_20250330_STORE_002_0902|2025-03-30 00:00:00|0|Placed
CO_CLOTH01_20250330_STORE_003_0903|2025-03-30 00:00:00|0|Placed
CO_CLOTH01_20250330_STORE_004_0904|2025-03-30 00:00:00|0|Placed
CO_CLOTH01_20250330_STORE_005_0905|2025-03-30 00:00:00|0|Placed
CO_CLOTH01_20250331_STORE_001_0906|2025-03-31 00:00:00|0|Placed
CO_CLOTH01_20250331_STORE_002_0907|2025-03-31 00:00:00|0|Placed
CO_CLOTH01_20250331_STORE_003_0908|2025-03-31 00:00:00|0|Placed
CO_CLOTH01_20250331_STORE_004_0909|2025-03-31 00:00:00|0|Placed
CO_CLOTH01_20250331_STORE_005_0910|2025-03-31 00:00:00|0|Placed
CO_CLOTH01_20250401_STORE_001_0911|2025-04-01 00:00:00|0|Placed
CO_CLOTH01_20250401_STORE_002_0912|2025-04-01 00:00:00|0|Placed
CO_CLOTH01_20250401_STORE_003_0913|2025-04-01 00:00:00|0|Placed
CO_CLOTH01_20250401_STORE_004_0914|2025-04-01 00:00:00|0|Placed
CO_CLOTH01_20250401_STORE_005_0915|2025-04-01 00:00:00|0|Placed
CO_CLOTH01_20250402_STORE_001_0916|2025-04-02 00:00:00|0|Placed
CO_CLOTH01_20250402_STORE_002_0917|2025-04-02 00:00:00|0|Placed
CO_CLOTH01_20250402_STORE_003_0918|2025-04-02 00:00:00|0|Placed
CO_CLOTH01_20250402_STORE_004_0919|2025-04-02 00:00:00|0|Placed
CO_CLOTH01_20250402_STORE_005_0920|2025-04-02 00:00:00|0|Placed
CO_CLOTH01_20250403_STORE_001_0921|2025-04-03 00:00:00|0|Placed
CO_CLOTH01_20250403_STORE_002_0922|2025-04-03 00:00:00|0|Placed
CO_CLOTH01_20250403_STORE_003_0923|2025-04-03 00:00:00|0|Placed
CO_CLOTH01_20250403_STORE_004_0924|2025-04-03 00:00:00|0|Placed
CO_CLOTH01_20250403_STORE_005_0925|2025-04-03 00:00:00|0|Placed
CO_CLOTH01_20250404_STORE_001_0926|2025-04-04 00:00:00|0|Placed
CO_CLOTH01_20250404_STORE_002_0927|2025-04-04 00:00:00|0|Placed
CO_CLOTH01_20250404_STORE_003_0928|2025-04-04 00:00:00|0|Placed
CO_CLOTH01_20250404_STORE_004_0929|2025-04-04 00:00:00|0|Placed
CO_CLOTH01_20250404_STORE_005_0930|2025-04-04 00:00:00|0|Placed
CO_CLOTH01_20250405_STORE_001_0931|2025-04-05 00:00:00|0|Placed
CO_CLOTH01_20250405_STORE_002_0932|2025-04-05 00:00:00|0|Placed
CO_CLOTH01_20250405_STORE_003_0933|2025-04-05 00:00:00|0|Placed
CO_CLOTH01_20250405_STORE_004_0934|2025-04-05 00:00:00|0|Placed
CO_CLOTH01_20250405_STORE_005_0935|2025-04-05 00:00:00|0|Placed
CO_CLOTH01_20250406_STORE_001_0936|2025-04-06 00:00:00|0|Placed
CO_CLOTH01_20250406_STORE_002_0937|2025-04-06 00:00:00|0|Placed
CO_CLOTH01_20250406_STORE_003_0938|2025-04-06 00:00:00|0|Placed
CO_CLOTH01_20250406_STORE_004_0939|2025-04-06 00:00:00|0|Placed
CO_CLOTH01_20250406_STORE_005_0940|2025-04-06 00:00:00|0|Placed
CO_CLOTH01_20250407_STORE_001_0941|2025-04-07 00:00:00|0|Placed
CO_CLOTH01_20250407_STORE_002_0942|2025-04-07 00:00:00|0|Placed
CO_CLOTH01_20250407_STORE_003_0943|2025-04-07 00:00:00|0|Placed
CO_CLOTH01_20250407_STORE_004_0944|2025-04-07 00:00:00|0|Placed
CO_CLOTH01_20250407_STORE_005_0945|2025-04-07 00:00:00|0|Placed
CO_CLOTH01_20250408_STORE_001_0946|2025-04-08 00:00:00|0|Placed
CO_CLOTH01_20250408_STORE_002_0947|2025-04-08 00:00:00|0|Placed
CO_CLOTH01_20250408_STORE_003_0948|2025-04-08 00:00:00|0|Placed
CO_CLOTH01_20250408_STORE_004_0949|2025-04-08 00:00:00|0|Placed
CO_CLOTH01_20250408_STORE_005_0950|2025-04-08 00:00:00|0|Placed
CO_CLOTH01_20250409_STORE_001_0951|2025-04-09 00:00:00|0|Placed
CO_CLOTH01_20250409_STORE_002_0952|2025-04-09 00:00:00|0|Placed
CO_CLOTH01_20250409_STORE_003_0953|2025-04-09 00:00:00|0|Placed
CO_CLOTH01_20250409_STORE_004_0954|2025-04-09 00:00:00|0|Placed
CO_CLOTH01_20250409_STORE_005_0955|2025-04-09 00:00:00|0|Placed
CO_CLOTH01_20250410_STORE_001_0956|2025-04-10 00:00:00|0|Placed
CO_CLOTH01_20250410_STORE_002_0957|2025-04-10 00:00:00|0|Placed
CO_CLOTH01_20250410_STORE_003_0958|2025-04-10 00:00:00|0|Placed
CO_CLOTH01_20250410_STORE_004_0959|2025-04-10 00:00:00|0|Placed
CO_CLOTH01_20250410_STORE_005_0960|2025-04-10 00:00:00|0|Placed
CO_CLOTH01_20250411_STORE_001_0961|2025-04-11 00:00:00|0|Placed
CO_CLOTH01_20250411_STORE_002_0962|2025-04-11 00:00:00|0|Placed
CO_CLOTH01_20250411_STORE_003_0963|2025-04-11 00:00:00|0|Placed
CO_CLOTH01_20250411_STORE_004_0964|2025-04-11 00:00:00|0|Placed
CO_CLOTH01_20250411_STORE_005_0965|2025-04-11 00:00:00|0|Placed
CO_CLOTH01_20250412_STORE_001_0966|2025-04-12 00:00:00|0|Placed
CO_CLOTH01_20250412_STORE_002_0967|2025-04-12 00:00:00|0|Placed
CO_CLOTH01_20250412_STORE_003_0968|2025-04-12 00:00:00|0|Placed
CO_CLOTH01_20250412_STORE_004_0969|2025-04-12 00:00:00|0|Placed
CO_CLOTH01_20250412_STORE_005_0970|2025-04-12 00:00:00|0|Placed
CO_CLOTH01_20250413_STORE_001_0971|2025-04-13 00:00:00|0|Placed
CO_CLOTH01_20250413_STORE_002_0972|2025-04-13 00:00:00|0|Placed
CO_CLOTH01_20250413_STORE_003_0973|2025-04-13 00:00:00|0|Placed
CO_CLOTH01_20250413_STORE_004_0974|2025-04-13 00:00:00|0|Placed
CO_CLOTH01_20250413_STORE_005_0975|2025-04-13 00:00:00|0|Placed
CO_CLOTH01_20250414_STORE_001_0976|2025-04-14 00:00:00|0|Placed
CO_CLOTH01_20250414_STORE_002_0977|2025-04-14 00:00:00|0|Placed
CO_CLOTH01_20250414_STORE_003_0978|2025-04-14 00:00:00|0|Placed
CO_CLOTH01_20250414_STORE_004_0979|2025-04-14 00:00:00|0|Placed
CO_CLOTH01_20250414_STORE_005_0980|2025-04-14 00:00:00|0|Placed
CO_CLOTH01_20250415_STORE_001_0981|2025-04-15 00:00:00|0|Placed
CO_CLOTH01_20250415_STORE_002_0982|2025-04-15 00:00:00|0|Placed
CO_CLOTH01_20250415_STORE_003_0983|2025-04-15 00:00:00|0|Placed
CO_CLOTH01_20250415_STORE_004_0984|2025-04-15 00:00:00|0|Placed
CO_CLOTH01_20250415_STORE_005_0985|2025-04-15 00:00:00|0|Placed
CO_CLOTH01_20250416_STORE_001_0986|2025-04-16 00:00:00|0|Placed
CO_CLOTH01_20250416_STORE_002_0987|2025-04-16 00:00:00|0|Placed
CO_CLOTH01_20250416_STORE_003_0988|2025-04-16 00:00:00|0|Placed
CO_CLOTH01_20250416_STORE_004_0989|2025-04-16 00:00:00|0|Placed
CO_CLOTH01_20250416_STORE_005_0990|2025-04-16 00:00:00|0|Placed
CO_CLOTH01_20250417_STORE_001_0991|2025-04-17 00:00:00|0|Placed
CO_CLOTH01_20250417_STORE_002_0992|2025-04-17 00:00:00|0|Placed
CO_CLOTH01_20250417_STORE_003_0993|2025-04-17 00:00:00|0|Placed
CO_CLOTH01_20250417_STORE_004_0994|2025-04-17 00:00:00|0|Placed
CO_CLOTH01_20250417_STORE_005_0995|2025-04-17 00:00:00|0|Placed
