DeliveryNoteNumber|CustomerOrderNumber|SiteCode|ItemCode|DeliveredQuantity|ActualDeliveryDate|CustomerOrderLineNumber
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BAS_0003|5|2025-04-21 00:00:00|3
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BAS_0004|22|2025-04-21 00:00:00|4
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BAS_0005|8|2025-04-21 00:00:00|5
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BAS_0006|3|2025-04-21 00:00:00|6
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BAS_0007|10|2025-04-21 00:00:00|7
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BAS_0008|7|2025-04-21 00:00:00|8
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BAS_0009|11|2025-04-21 00:00:00|9
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BAS_0010|8|2025-04-21 00:00:00|10
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0011|4|2025-04-21 00:00:00|11
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0012|4|2025-04-21 00:00:00|12
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0013|5|2025-04-21 00:00:00|13
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0014|3|2025-04-21 00:00:00|14
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0015|4|2025-04-21 00:00:00|15
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0016|11|2025-04-21 00:00:00|16
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0017|8|2025-04-21 00:00:00|17
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0018|3|2025-04-21 00:00:00|18
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0019|4|2025-04-21 00:00:00|19
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0020|6|2025-04-21 00:00:00|20
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0021|3|2025-04-21 00:00:00|21
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_TOP_0022|3|2025-04-21 00:00:00|22
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0023|7|2025-04-21 00:00:00|23
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0024|2|2025-04-21 00:00:00|24
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0025|4|2025-04-21 00:00:00|25
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0026|6|2025-04-21 00:00:00|26
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0027|5|2025-04-21 00:00:00|27
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0028|7|2025-04-21 00:00:00|28
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0029|3|2025-04-21 00:00:00|29
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0030|3|2025-04-21 00:00:00|30
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0031|3|2025-04-21 00:00:00|31
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_BOT_0032|4|2025-04-21 00:00:00|32
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_FOO_0034|1|2025-04-21 00:00:00|33
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_FOO_0036|1|2025-04-21 00:00:00|34
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_FOO_0037|2|2025-04-21 00:00:00|35
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_FOO_0038|2|2025-04-21 00:00:00|36
DN_CLOTH01_20250421_STORE_001_001011|CO_CLOTH01_20250421_STORE_001_1011|STORE_001|ITM_FOO_0040|2|2025-04-21 00:00:00|37
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0001|7|2025-04-21 00:00:00|1
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0002|9|2025-04-21 00:00:00|2
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0003|4|2025-04-21 00:00:00|3
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0004|7|2025-04-21 00:00:00|4
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0005|4|2025-04-21 00:00:00|5
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0006|7|2025-04-21 00:00:00|6
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0007|3|2025-04-21 00:00:00|7
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0008|7|2025-04-21 00:00:00|8
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0009|2|2025-04-21 00:00:00|9
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BAS_0010|8|2025-04-21 00:00:00|10
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0011|2|2025-04-21 00:00:00|11
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0012|2|2025-04-21 00:00:00|12
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0013|9|2025-04-21 00:00:00|13
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0014|7|2025-04-21 00:00:00|14
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0015|2|2025-04-21 00:00:00|15
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0016|2|2025-04-21 00:00:00|16
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0017|7|2025-04-21 00:00:00|17
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0018|2|2025-04-21 00:00:00|18
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0019|2|2025-04-21 00:00:00|19
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0020|3|2025-04-21 00:00:00|20
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0021|2|2025-04-21 00:00:00|21
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_TOP_0022|2|2025-04-21 00:00:00|22
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0023|4|2025-04-21 00:00:00|23
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0024|6|2025-04-21 00:00:00|24
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0025|2|2025-04-21 00:00:00|25
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0026|3|2025-04-21 00:00:00|26
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0027|3|2025-04-21 00:00:00|27
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0028|4|2025-04-21 00:00:00|28
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0029|2|2025-04-21 00:00:00|29
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0030|3|2025-04-21 00:00:00|30
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0031|4|2025-04-21 00:00:00|31
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_BOT_0032|4|2025-04-21 00:00:00|32
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_FOO_0034|2|2025-04-21 00:00:00|33
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_FOO_0035|1|2025-04-21 00:00:00|34
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_FOO_0038|2|2025-04-21 00:00:00|35
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_FOO_0040|2|2025-04-21 00:00:00|36
DN_CLOTH01_20250421_STORE_002_001012|CO_CLOTH01_20250421_STORE_002_1012|STORE_002|ITM_OUT_0042|1|2025-04-21 00:00:00|37
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0001|7|2025-04-21 00:00:00|1
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0002|7|2025-04-21 00:00:00|2
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0003|5|2025-04-21 00:00:00|3
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0004|15|2025-04-21 00:00:00|4
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0005|16|2025-04-21 00:00:00|5
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0006|5|2025-04-21 00:00:00|6
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0007|6|2025-04-21 00:00:00|7
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0008|9|2025-04-21 00:00:00|8
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0009|4|2025-04-21 00:00:00|9
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BAS_0010|14|2025-04-21 00:00:00|10
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0011|3|2025-04-21 00:00:00|11
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0012|4|2025-04-21 00:00:00|12
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0013|5|2025-04-21 00:00:00|13
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0014|6|2025-04-21 00:00:00|14
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0015|2|2025-04-21 00:00:00|15
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0016|7|2025-04-21 00:00:00|16
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0017|8|2025-04-21 00:00:00|17
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0018|1|2025-04-21 00:00:00|18
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0019|1|2025-04-21 00:00:00|19
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0020|33|2025-04-21 00:00:00|20
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0021|1|2025-04-21 00:00:00|21
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_TOP_0022|4|2025-04-21 00:00:00|22
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0023|9|2025-04-21 00:00:00|23
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0024|6|2025-04-21 00:00:00|24
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0025|6|2025-04-21 00:00:00|25
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0026|1|2025-04-21 00:00:00|26
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0027|3|2025-04-21 00:00:00|27
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0028|7|2025-04-21 00:00:00|28
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0029|6|2025-04-21 00:00:00|29
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0030|1|2025-04-21 00:00:00|30
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0031|5|2025-04-21 00:00:00|31
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_BOT_0032|1|2025-04-21 00:00:00|32
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_FOO_0034|2|2025-04-21 00:00:00|33
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_FOO_0037|1|2025-04-21 00:00:00|34
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_FOO_0038|1|2025-04-21 00:00:00|35
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_FOO_0039|1|2025-04-21 00:00:00|36
DN_CLOTH01_20250421_STORE_003_001013|CO_CLOTH01_20250421_STORE_003_1013|STORE_003|ITM_OUT_0042|1|2025-04-21 00:00:00|37
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0001|9|2025-04-21 00:00:00|1
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0002|6|2025-04-21 00:00:00|2
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0003|3|2025-04-21 00:00:00|3
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0004|17|2025-04-21 00:00:00|4
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0005|11|2025-04-21 00:00:00|5
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0006|6|2025-04-21 00:00:00|6
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0007|4|2025-04-21 00:00:00|7
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0008|3|2025-04-21 00:00:00|8
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0009|7|2025-04-21 00:00:00|9
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BAS_0010|10|2025-04-21 00:00:00|10
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0011|2|2025-04-21 00:00:00|11
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0012|4|2025-04-21 00:00:00|12
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0013|7|2025-04-21 00:00:00|13
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0014|8|2025-04-21 00:00:00|14
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0015|4|2025-04-21 00:00:00|15
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0016|3|2025-04-21 00:00:00|16
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0017|4|2025-04-21 00:00:00|17
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0018|3|2025-04-21 00:00:00|18
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0019|5|2025-04-21 00:00:00|19
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0020|6|2025-04-21 00:00:00|20
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0021|6|2025-04-21 00:00:00|21
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_TOP_0022|5|2025-04-21 00:00:00|22
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0023|8|2025-04-21 00:00:00|23
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0024|6|2025-04-21 00:00:00|24
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0025|5|2025-04-21 00:00:00|25
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0026|4|2025-04-21 00:00:00|26
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0027|3|2025-04-21 00:00:00|27
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0028|5|2025-04-21 00:00:00|28
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0029|4|2025-04-21 00:00:00|29
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0030|4|2025-04-21 00:00:00|30
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0031|2|2025-04-21 00:00:00|31
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_BOT_0032|1|2025-04-21 00:00:00|32
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_FOO_0033|1|2025-04-21 00:00:00|33
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_FOO_0035|2|2025-04-21 00:00:00|34
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_FOO_0038|3|2025-04-21 00:00:00|35
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_FOO_0040|2|2025-04-21 00:00:00|36
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_OUT_0041|1|2025-04-21 00:00:00|37
DN_CLOTH01_20250421_STORE_004_001014|CO_CLOTH01_20250421_STORE_004_1014|STORE_004|ITM_OUT_0042|2|2025-04-21 00:00:00|38
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0001|11|2025-04-21 00:00:00|1
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0002|6|2025-04-21 00:00:00|2
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0003|3|2025-04-21 00:00:00|3
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0004|10|2025-04-21 00:00:00|4
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0005|8|2025-04-21 00:00:00|5
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0006|9|2025-04-21 00:00:00|6
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0007|5|2025-04-21 00:00:00|7
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0008|4|2025-04-21 00:00:00|8
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0009|3|2025-04-21 00:00:00|9
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BAS_0010|10|2025-04-21 00:00:00|10
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0011|3|2025-04-21 00:00:00|11
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0012|4|2025-04-21 00:00:00|12
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0013|7|2025-04-21 00:00:00|13
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0014|3|2025-04-21 00:00:00|14
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0015|6|2025-04-21 00:00:00|15
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0016|4|2025-04-21 00:00:00|16
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0017|4|2025-04-21 00:00:00|17
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0018|2|2025-04-21 00:00:00|18
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0019|1|2025-04-21 00:00:00|19
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0020|9|2025-04-21 00:00:00|20
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0021|8|2025-04-21 00:00:00|21
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_TOP_0022|7|2025-04-21 00:00:00|22
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BOT_0023|8|2025-04-21 00:00:00|23
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BOT_0024|3|2025-04-21 00:00:00|24
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BOT_0025|3|2025-04-21 00:00:00|25
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BOT_0026|5|2025-04-21 00:00:00|26
DN_CLOTH01_20250421_STORE_005_001015|CO_CLOTH01_20250421_STORE_005_1015|STORE_005|ITM_BOT_0027|3|2025-04-21 00:00:00|27
