PurchaseOrderNumber|PurchaseOrderDate|IBTFlag|SupplierOrderStatus|ReceiveNoLaterThan
PO_CLOTH01_20250314_DC_01_IBT_001826|2025-03-14 00:00:00|1|Delivered|2025-03-14 00:00:00
PO_CLOTH01_20250314_DC_01_IBT_001827|2025-03-14 00:00:00|1|Delivered|2025-03-14 00:00:00
PO_CLOTH01_20250314_DC_01_IBT_001828|2025-03-14 00:00:00|1|Delivered|2025-03-14 00:00:00
PO_CLOTH01_20250315_DC_01_IBT_001829|2025-03-15 00:00:00|1|Delivered|2025-03-15 00:00:00
PO_CLOTH01_20250315_DC_01_IBT_001830|2025-03-15 00:00:00|1|Delivered|2025-03-15 00:00:00
PO_CLOTH01_20250315_DC_01_IBT_001831|2025-03-15 00:00:00|1|Delivered|2025-03-15 00:00:00
PO_CLOTH01_20250315_DC_01_IBT_001832|2025-03-15 00:00:00|1|Delivered|2025-03-15 00:00:00
PO_CLOTH01_20250315_DC_01_IBT_001833|2025-03-15 00:00:00|1|Delivered|2025-03-15 00:00:00
PO_CLOTH01_20250316_DC_01_IBT_001834|2025-03-16 00:00:00|1|Delivered|2025-03-16 00:00:00
PO_CLOTH01_20250316_DC_01_IBT_001835|2025-03-16 00:00:00|1|Delivered|2025-03-16 00:00:00
PO_CLOTH01_20250316_DC_01_IBT_001836|2025-03-16 00:00:00|1|Delivered|2025-03-16 00:00:00
PO_CLOTH01_20250316_DC_01_IBT_001837|2025-03-16 00:00:00|1|Delivered|2025-03-16 00:00:00
PO_CLOTH01_20250316_DC_01_IBT_001838|2025-03-16 00:00:00|1|Delivered|2025-03-16 00:00:00
PO_CLOTH01_20250317_DC_01_IBT_001839|2025-03-17 00:00:00|1|Delivered|2025-03-17 00:00:00
PO_CLOTH01_20250317_DC_01_IBT_001840|2025-03-17 00:00:00|1|Delivered|2025-03-17 00:00:00
PO_CLOTH01_20250317_DC_01_IBT_001841|2025-03-17 00:00:00|1|Delivered|2025-03-17 00:00:00
PO_CLOTH01_20250317_DC_01_IBT_001842|2025-03-17 00:00:00|1|Delivered|2025-03-17 00:00:00
PO_CLOTH01_20250317_DC_01_IBT_001843|2025-03-17 00:00:00|1|Delivered|2025-03-17 00:00:00
PO_CLOTH01_20250317_DC_01_001844|2025-03-17 00:00:00|0|Placed|2025-03-25 00:00:00
PO_CLOTH01_20250317_DC_01_001845|2025-03-17 00:00:00|0|Placed|2025-03-24 00:00:00
PO_CLOTH01_20250317_DC_01_001846|2025-03-17 00:00:00|0|Placed|2025-04-04 00:00:00
PO_CLOTH01_20250317_DC_01_001847|2025-03-17 00:00:00|0|Placed|2025-03-28 00:00:00
PO_CLOTH01_20250317_DC_01_001848|2025-03-17 00:00:00|0|Placed|2025-03-27 00:00:00
PO_CLOTH01_20250317_DC_01_001849|2025-03-17 00:00:00|0|Placed|2025-03-27 00:00:00
PO_CLOTH01_20250317_DC_01_001850|2025-03-17 00:00:00|0|Placed|2025-03-26 00:00:00
PO_CLOTH01_20250317_DC_01_001851|2025-03-17 00:00:00|0|Placed|2025-04-04 00:00:00
PO_CLOTH01_20250317_DC_01_001852|2025-03-17 00:00:00|0|Placed|2025-03-25 00:00:00
PO_CLOTH01_20250317_DC_01_001853|2025-03-17 00:00:00|0|Placed|2025-04-03 00:00:00
PO_CLOTH01_20250317_DC_01_001854|2025-03-17 00:00:00|0|Placed|2025-03-25 00:00:00
PO_CLOTH01_20250317_DC_01_001855|2025-03-17 00:00:00|0|Placed|2025-03-24 00:00:00
PO_CLOTH01_20250317_DC_01_001856|2025-03-17 00:00:00|0|Placed|2025-04-04 00:00:00
PO_CLOTH01_20250317_DC_01_001857|2025-03-17 00:00:00|0|Placed|2025-03-28 00:00:00
PO_CLOTH01_20250317_DC_01_001858|2025-03-17 00:00:00|0|Placed|2025-03-27 00:00:00
PO_CLOTH01_20250317_DC_01_001859|2025-03-17 00:00:00|0|Placed|2025-03-27 00:00:00
PO_CLOTH01_20250317_DC_01_001860|2025-03-17 00:00:00|0|Placed|2025-03-26 00:00:00
PO_CLOTH01_20250317_DC_01_001861|2025-03-17 00:00:00|0|Placed|2025-04-04 00:00:00
PO_CLOTH01_20250317_DC_01_001862|2025-03-17 00:00:00|0|Placed|2025-03-25 00:00:00
PO_CLOTH01_20250317_DC_01_001863|2025-03-17 00:00:00|0|Placed|2025-04-03 00:00:00
PO_CLOTH01_20250317_DC_01_001864|2025-03-17 00:00:00|0|Placed|2025-03-25 00:00:00
PO_CLOTH01_20250317_DC_01_001865|2025-03-17 00:00:00|0|Placed|2025-03-24 00:00:00
PO_CLOTH01_20250317_DC_01_001866|2025-03-17 00:00:00|0|Placed|2025-04-04 00:00:00
PO_CLOTH01_20250317_DC_01_001867|2025-03-17 00:00:00|0|Placed|2025-03-28 00:00:00
PO_CLOTH01_20250317_DC_01_001868|2025-03-17 00:00:00|0|Placed|2025-03-27 00:00:00
PO_CLOTH01_20250317_DC_01_001869|2025-03-17 00:00:00|0|Placed|2025-03-27 00:00:00
PO_CLOTH01_20250317_DC_01_001870|2025-03-17 00:00:00|0|Placed|2025-03-26 00:00:00
PO_CLOTH01_20250317_DC_01_001871|2025-03-17 00:00:00|0|Placed|2025-04-04 00:00:00
PO_CLOTH01_20250317_DC_01_001872|2025-03-17 00:00:00|0|Placed|2025-03-25 00:00:00
PO_CLOTH01_20250317_DC_01_001873|2025-03-17 00:00:00|0|Placed|2025-04-03 00:00:00
PO_CLOTH01_20250317_DC_01_001874|2025-03-17 00:00:00|0|Placed|2025-03-25 00:00:00
PO_CLOTH01_20250317_DC_01_001875|2025-03-17 00:00:00|0|Placed|2025-03-24 00:00:00
PO_CLOTH01_20250318_DC_01_IBT_001876|2025-03-18 00:00:00|1|Delivered|2025-03-18 00:00:00
PO_CLOTH01_20250318_DC_01_IBT_001877|2025-03-18 00:00:00|1|Delivered|2025-03-18 00:00:00
PO_CLOTH01_20250318_DC_01_IBT_001878|2025-03-18 00:00:00|1|Delivered|2025-03-18 00:00:00
PO_CLOTH01_20250318_DC_01_IBT_001879|2025-03-18 00:00:00|1|Delivered|2025-03-18 00:00:00
PO_CLOTH01_20250318_DC_01_IBT_001880|2025-03-18 00:00:00|1|Delivered|2025-03-18 00:00:00
PO_CLOTH01_20250319_DC_01_IBT_001881|2025-03-19 00:00:00|1|Delivered|2025-03-19 00:00:00
PO_CLOTH01_20250319_DC_01_IBT_001882|2025-03-19 00:00:00|1|Delivered|2025-03-19 00:00:00
PO_CLOTH01_20250319_DC_01_IBT_001883|2025-03-19 00:00:00|1|Delivered|2025-03-19 00:00:00
PO_CLOTH01_20250319_DC_01_IBT_001884|2025-03-19 00:00:00|1|Delivered|2025-03-19 00:00:00
PO_CLOTH01_20250319_DC_01_IBT_001885|2025-03-19 00:00:00|1|Delivered|2025-03-19 00:00:00
PO_CLOTH01_20250320_DC_01_IBT_001886|2025-03-20 00:00:00|1|Delivered|2025-03-20 00:00:00
PO_CLOTH01_20250320_DC_01_IBT_001887|2025-03-20 00:00:00|1|Delivered|2025-03-20 00:00:00
PO_CLOTH01_20250320_DC_01_IBT_001888|2025-03-20 00:00:00|1|Delivered|2025-03-20 00:00:00
PO_CLOTH01_20250320_DC_01_IBT_001889|2025-03-20 00:00:00|1|Delivered|2025-03-20 00:00:00
PO_CLOTH01_20250320_DC_01_IBT_001890|2025-03-20 00:00:00|1|Delivered|2025-03-20 00:00:00
PO_CLOTH01_20250321_DC_01_IBT_001891|2025-03-21 00:00:00|1|Delivered|2025-03-21 00:00:00
PO_CLOTH01_20250321_DC_01_IBT_001892|2025-03-21 00:00:00|1|Delivered|2025-03-21 00:00:00
PO_CLOTH01_20250321_DC_01_IBT_001893|2025-03-21 00:00:00|1|Delivered|2025-03-21 00:00:00
PO_CLOTH01_20250321_DC_01_IBT_001894|2025-03-21 00:00:00|1|Delivered|2025-03-21 00:00:00
PO_CLOTH01_20250321_DC_01_IBT_001895|2025-03-21 00:00:00|1|Delivered|2025-03-21 00:00:00
PO_CLOTH01_20250322_DC_01_IBT_001896|2025-03-22 00:00:00|1|Delivered|2025-03-22 00:00:00
PO_CLOTH01_20250322_DC_01_IBT_001897|2025-03-22 00:00:00|1|Delivered|2025-03-22 00:00:00
PO_CLOTH01_20250322_DC_01_IBT_001898|2025-03-22 00:00:00|1|Delivered|2025-03-22 00:00:00
PO_CLOTH01_20250322_DC_01_IBT_001899|2025-03-22 00:00:00|1|Delivered|2025-03-22 00:00:00
PO_CLOTH01_20250322_DC_01_IBT_001900|2025-03-22 00:00:00|1|Delivered|2025-03-22 00:00:00
PO_CLOTH01_20250323_DC_01_IBT_001901|2025-03-23 00:00:00|1|Delivered|2025-03-23 00:00:00
PO_CLOTH01_20250323_DC_01_IBT_001902|2025-03-23 00:00:00|1|Delivered|2025-03-23 00:00:00
PO_CLOTH01_20250323_DC_01_IBT_001903|2025-03-23 00:00:00|1|Delivered|2025-03-23 00:00:00
PO_CLOTH01_20250323_DC_01_IBT_001904|2025-03-23 00:00:00|1|Delivered|2025-03-23 00:00:00
PO_CLOTH01_20250323_DC_01_IBT_001905|2025-03-23 00:00:00|1|Delivered|2025-03-23 00:00:00
PO_CLOTH01_20250324_DC_01_IBT_001906|2025-03-24 00:00:00|1|Delivered|2025-03-24 00:00:00
PO_CLOTH01_20250324_DC_01_IBT_001907|2025-03-24 00:00:00|1|Delivered|2025-03-24 00:00:00
PO_CLOTH01_20250324_DC_01_IBT_001908|2025-03-24 00:00:00|1|Delivered|2025-03-24 00:00:00
PO_CLOTH01_20250324_DC_01_IBT_001909|2025-03-24 00:00:00|1|Delivered|2025-03-24 00:00:00
PO_CLOTH01_20250324_DC_01_IBT_001910|2025-03-24 00:00:00|1|Delivered|2025-03-24 00:00:00
PO_CLOTH01_20250324_DC_01_001911|2025-03-24 00:00:00|0|Placed|2025-04-01 00:00:00
PO_CLOTH01_20250324_DC_01_001912|2025-03-24 00:00:00|0|Placed|2025-03-31 00:00:00
PO_CLOTH01_20250324_DC_01_001913|2025-03-24 00:00:00|0|Placed|2025-04-11 00:00:00
PO_CLOTH01_20250324_DC_01_001914|2025-03-24 00:00:00|0|Placed|2025-04-04 00:00:00
PO_CLOTH01_20250324_DC_01_001915|2025-03-24 00:00:00|0|Placed|2025-04-03 00:00:00
PO_CLOTH01_20250324_DC_01_001916|2025-03-24 00:00:00|0|Placed|2025-04-03 00:00:00
PO_CLOTH01_20250324_DC_01_001917|2025-03-24 00:00:00|0|Placed|2025-04-02 00:00:00
PO_CLOTH01_20250324_DC_01_001918|2025-03-24 00:00:00|0|Placed|2025-04-11 00:00:00
PO_CLOTH01_20250324_DC_01_001919|2025-03-24 00:00:00|0|Placed|2025-04-01 00:00:00
PO_CLOTH01_20250324_DC_01_001920|2025-03-24 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250324_DC_01_001921|2025-03-24 00:00:00|0|Placed|2025-04-01 00:00:00
PO_CLOTH01_20250324_DC_01_001922|2025-03-24 00:00:00|0|Placed|2025-03-31 00:00:00
PO_CLOTH01_20250324_DC_01_001923|2025-03-24 00:00:00|0|Placed|2025-04-11 00:00:00
PO_CLOTH01_20250324_DC_01_001924|2025-03-24 00:00:00|0|Placed|2025-04-04 00:00:00
PO_CLOTH01_20250324_DC_01_001925|2025-03-24 00:00:00|0|Placed|2025-04-03 00:00:00
PO_CLOTH01_20250324_DC_01_001926|2025-03-24 00:00:00|0|Placed|2025-04-03 00:00:00
PO_CLOTH01_20250324_DC_01_001927|2025-03-24 00:00:00|0|Placed|2025-04-02 00:00:00
PO_CLOTH01_20250324_DC_01_001928|2025-03-24 00:00:00|0|Placed|2025-04-11 00:00:00
PO_CLOTH01_20250324_DC_01_001929|2025-03-24 00:00:00|0|Placed|2025-04-01 00:00:00
PO_CLOTH01_20250324_DC_01_001930|2025-03-24 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250324_DC_01_001931|2025-03-24 00:00:00|0|Placed|2025-04-01 00:00:00
PO_CLOTH01_20250324_DC_01_001932|2025-03-24 00:00:00|0|Placed|2025-03-31 00:00:00
PO_CLOTH01_20250324_DC_01_001933|2025-03-24 00:00:00|0|Placed|2025-04-11 00:00:00
PO_CLOTH01_20250324_DC_01_001934|2025-03-24 00:00:00|0|Placed|2025-04-04 00:00:00
PO_CLOTH01_20250324_DC_01_001935|2025-03-24 00:00:00|0|Placed|2025-04-03 00:00:00
PO_CLOTH01_20250324_DC_01_001936|2025-03-24 00:00:00|0|Placed|2025-04-03 00:00:00
PO_CLOTH01_20250324_DC_01_001937|2025-03-24 00:00:00|0|Placed|2025-04-02 00:00:00
PO_CLOTH01_20250324_DC_01_001938|2025-03-24 00:00:00|0|Placed|2025-04-11 00:00:00
PO_CLOTH01_20250324_DC_01_001939|2025-03-24 00:00:00|0|Placed|2025-04-01 00:00:00
PO_CLOTH01_20250324_DC_01_001940|2025-03-24 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250324_DC_01_001941|2025-03-24 00:00:00|0|Placed|2025-04-01 00:00:00
PO_CLOTH01_20250324_DC_01_001942|2025-03-24 00:00:00|0|Placed|2025-03-31 00:00:00
PO_CLOTH01_20250325_DC_01_IBT_001943|2025-03-25 00:00:00|1|Delivered|2025-03-25 00:00:00
PO_CLOTH01_20250325_DC_01_IBT_001944|2025-03-25 00:00:00|1|Delivered|2025-03-25 00:00:00
PO_CLOTH01_20250325_DC_01_IBT_001945|2025-03-25 00:00:00|1|Delivered|2025-03-25 00:00:00
PO_CLOTH01_20250325_DC_01_IBT_001946|2025-03-25 00:00:00|1|Delivered|2025-03-25 00:00:00
PO_CLOTH01_20250325_DC_01_IBT_001947|2025-03-25 00:00:00|1|Delivered|2025-03-25 00:00:00
PO_CLOTH01_20250326_DC_01_IBT_001948|2025-03-26 00:00:00|1|Delivered|2025-03-26 00:00:00
PO_CLOTH01_20250326_DC_01_IBT_001949|2025-03-26 00:00:00|1|Delivered|2025-03-26 00:00:00
PO_CLOTH01_20250326_DC_01_IBT_001950|2025-03-26 00:00:00|1|Delivered|2025-03-26 00:00:00
PO_CLOTH01_20250326_DC_01_IBT_001951|2025-03-26 00:00:00|1|Delivered|2025-03-26 00:00:00
PO_CLOTH01_20250326_DC_01_IBT_001952|2025-03-26 00:00:00|1|Delivered|2025-03-26 00:00:00
PO_CLOTH01_20250327_DC_01_IBT_001953|2025-03-27 00:00:00|1|Delivered|2025-03-27 00:00:00
PO_CLOTH01_20250327_DC_01_IBT_001954|2025-03-27 00:00:00|1|Delivered|2025-03-27 00:00:00
PO_CLOTH01_20250327_DC_01_IBT_001955|2025-03-27 00:00:00|1|Delivered|2025-03-27 00:00:00
PO_CLOTH01_20250327_DC_01_IBT_001956|2025-03-27 00:00:00|1|Delivered|2025-03-27 00:00:00
PO_CLOTH01_20250327_DC_01_IBT_001957|2025-03-27 00:00:00|1|Delivered|2025-03-27 00:00:00
PO_CLOTH01_20250328_DC_01_IBT_001958|2025-03-28 00:00:00|1|Delivered|2025-03-28 00:00:00
PO_CLOTH01_20250328_DC_01_IBT_001959|2025-03-28 00:00:00|1|Delivered|2025-03-28 00:00:00
PO_CLOTH01_20250328_DC_01_IBT_001960|2025-03-28 00:00:00|1|Delivered|2025-03-28 00:00:00
PO_CLOTH01_20250328_DC_01_IBT_001961|2025-03-28 00:00:00|1|Delivered|2025-03-28 00:00:00
PO_CLOTH01_20250328_DC_01_IBT_001962|2025-03-28 00:00:00|1|Delivered|2025-03-28 00:00:00
PO_CLOTH01_20250329_DC_01_IBT_001963|2025-03-29 00:00:00|1|Delivered|2025-03-29 00:00:00
PO_CLOTH01_20250329_DC_01_IBT_001964|2025-03-29 00:00:00|1|Delivered|2025-03-29 00:00:00
PO_CLOTH01_20250329_DC_01_IBT_001965|2025-03-29 00:00:00|1|Delivered|2025-03-29 00:00:00
PO_CLOTH01_20250329_DC_01_IBT_001966|2025-03-29 00:00:00|1|Delivered|2025-03-29 00:00:00
PO_CLOTH01_20250329_DC_01_IBT_001967|2025-03-29 00:00:00|1|Delivered|2025-03-29 00:00:00
PO_CLOTH01_20250330_DC_01_IBT_001968|2025-03-30 00:00:00|1|Delivered|2025-03-30 00:00:00
PO_CLOTH01_20250330_DC_01_IBT_001969|2025-03-30 00:00:00|1|Delivered|2025-03-30 00:00:00
PO_CLOTH01_20250330_DC_01_IBT_001970|2025-03-30 00:00:00|1|Delivered|2025-03-30 00:00:00
PO_CLOTH01_20250330_DC_01_IBT_001971|2025-03-30 00:00:00|1|Delivered|2025-03-30 00:00:00
PO_CLOTH01_20250330_DC_01_IBT_001972|2025-03-30 00:00:00|1|Delivered|2025-03-30 00:00:00
PO_CLOTH01_20250331_DC_01_IBT_001973|2025-03-31 00:00:00|1|Delivered|2025-03-31 00:00:00
PO_CLOTH01_20250331_DC_01_IBT_001974|2025-03-31 00:00:00|1|Delivered|2025-03-31 00:00:00
PO_CLOTH01_20250331_DC_01_IBT_001975|2025-03-31 00:00:00|1|Delivered|2025-03-31 00:00:00
PO_CLOTH01_20250331_DC_01_IBT_001976|2025-03-31 00:00:00|1|Delivered|2025-03-31 00:00:00
PO_CLOTH01_20250331_DC_01_IBT_001977|2025-03-31 00:00:00|1|Delivered|2025-03-31 00:00:00
PO_CLOTH01_20250331_DC_01_001978|2025-03-31 00:00:00|0|Placed|2025-04-08 00:00:00
PO_CLOTH01_20250331_DC_01_001979|2025-03-31 00:00:00|0|Placed|2025-04-07 00:00:00
PO_CLOTH01_20250331_DC_01_001980|2025-03-31 00:00:00|0|Placed|2025-04-18 00:00:00
PO_CLOTH01_20250331_DC_01_001981|2025-03-31 00:00:00|0|Placed|2025-04-11 00:00:00
PO_CLOTH01_20250331_DC_01_001982|2025-03-31 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250331_DC_01_001983|2025-03-31 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250331_DC_01_001984|2025-03-31 00:00:00|0|Placed|2025-04-09 00:00:00
PO_CLOTH01_20250331_DC_01_001985|2025-03-31 00:00:00|0|Placed|2025-04-18 00:00:00
PO_CLOTH01_20250331_DC_01_001986|2025-03-31 00:00:00|0|Placed|2025-04-08 00:00:00
PO_CLOTH01_20250331_DC_01_001987|2025-03-31 00:00:00|0|Placed|2025-04-17 00:00:00
PO_CLOTH01_20250331_DC_01_001988|2025-03-31 00:00:00|0|Placed|2025-04-08 00:00:00
PO_CLOTH01_20250331_DC_01_001989|2025-03-31 00:00:00|0|Placed|2025-04-07 00:00:00
PO_CLOTH01_20250331_DC_01_001990|2025-03-31 00:00:00|0|Placed|2025-04-18 00:00:00
PO_CLOTH01_20250331_DC_01_001991|2025-03-31 00:00:00|0|Placed|2025-04-11 00:00:00
PO_CLOTH01_20250331_DC_01_001992|2025-03-31 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250331_DC_01_001993|2025-03-31 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250331_DC_01_001994|2025-03-31 00:00:00|0|Placed|2025-04-09 00:00:00
PO_CLOTH01_20250331_DC_01_001995|2025-03-31 00:00:00|0|Placed|2025-04-18 00:00:00
PO_CLOTH01_20250331_DC_01_001996|2025-03-31 00:00:00|0|Placed|2025-04-08 00:00:00
PO_CLOTH01_20250331_DC_01_001997|2025-03-31 00:00:00|0|Placed|2025-04-17 00:00:00
PO_CLOTH01_20250331_DC_01_001998|2025-03-31 00:00:00|0|Placed|2025-04-08 00:00:00
PO_CLOTH01_20250331_DC_01_001999|2025-03-31 00:00:00|0|Placed|2025-04-07 00:00:00
PO_CLOTH01_20250331_DC_01_002000|2025-03-31 00:00:00|0|Placed|2025-04-18 00:00:00
PO_CLOTH01_20250331_DC_01_002001|2025-03-31 00:00:00|0|Placed|2025-04-11 00:00:00
PO_CLOTH01_20250331_DC_01_002002|2025-03-31 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250331_DC_01_002003|2025-03-31 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250331_DC_01_002004|2025-03-31 00:00:00|0|Placed|2025-04-09 00:00:00
PO_CLOTH01_20250331_DC_01_002005|2025-03-31 00:00:00|0|Placed|2025-04-18 00:00:00
PO_CLOTH01_20250331_DC_01_002006|2025-03-31 00:00:00|0|Placed|2025-04-08 00:00:00
PO_CLOTH01_20250331_DC_01_002007|2025-03-31 00:00:00|0|Placed|2025-04-17 00:00:00
PO_CLOTH01_20250331_DC_01_002008|2025-03-31 00:00:00|0|Placed|2025-04-08 00:00:00
PO_CLOTH01_20250331_DC_01_002009|2025-03-31 00:00:00|0|Placed|2025-04-07 00:00:00
PO_CLOTH01_20250331_DC_01_002010|2025-03-31 00:00:00|0|Placed|2025-04-10 00:00:00
PO_CLOTH01_20250401_DC_01_IBT_002011|2025-04-01 00:00:00|1|Delivered|2025-04-01 00:00:00
PO_CLOTH01_20250401_DC_01_IBT_002012|2025-04-01 00:00:00|1|Delivered|2025-04-01 00:00:00
PO_CLOTH01_20250401_DC_01_IBT_002013|2025-04-01 00:00:00|1|Delivered|2025-04-01 00:00:00
PO_CLOTH01_20250401_DC_01_IBT_002014|2025-04-01 00:00:00|1|Delivered|2025-04-01 00:00:00
PO_CLOTH01_20250401_DC_01_IBT_002015|2025-04-01 00:00:00|1|Delivered|2025-04-01 00:00:00
PO_CLOTH01_20250402_DC_01_IBT_002016|2025-04-02 00:00:00|1|Delivered|2025-04-02 00:00:00
PO_CLOTH01_20250402_DC_01_IBT_002017|2025-04-02 00:00:00|1|Delivered|2025-04-02 00:00:00
PO_CLOTH01_20250402_DC_01_IBT_002018|2025-04-02 00:00:00|1|Delivered|2025-04-02 00:00:00
PO_CLOTH01_20250402_DC_01_IBT_002019|2025-04-02 00:00:00|1|Delivered|2025-04-02 00:00:00
PO_CLOTH01_20250402_DC_01_IBT_002020|2025-04-02 00:00:00|1|Delivered|2025-04-02 00:00:00
PO_CLOTH01_20250403_DC_01_IBT_002021|2025-04-03 00:00:00|1|Delivered|2025-04-03 00:00:00
PO_CLOTH01_20250403_DC_01_IBT_002022|2025-04-03 00:00:00|1|Delivered|2025-04-03 00:00:00
PO_CLOTH01_20250403_DC_01_IBT_002023|2025-04-03 00:00:00|1|Delivered|2025-04-03 00:00:00
PO_CLOTH01_20250403_DC_01_IBT_002024|2025-04-03 00:00:00|1|Delivered|2025-04-03 00:00:00
PO_CLOTH01_20250403_DC_01_IBT_002025|2025-04-03 00:00:00|1|Delivered|2025-04-03 00:00:00
PO_CLOTH01_20250404_DC_01_IBT_002026|2025-04-04 00:00:00|1|Delivered|2025-04-04 00:00:00
PO_CLOTH01_20250404_DC_01_IBT_002027|2025-04-04 00:00:00|1|Delivered|2025-04-04 00:00:00
PO_CLOTH01_20250404_DC_01_IBT_002028|2025-04-04 00:00:00|1|Delivered|2025-04-04 00:00:00
PO_CLOTH01_20250404_DC_01_IBT_002029|2025-04-04 00:00:00|1|Delivered|2025-04-04 00:00:00
PO_CLOTH01_20250404_DC_01_IBT_002030|2025-04-04 00:00:00|1|Delivered|2025-04-04 00:00:00
PO_CLOTH01_20250405_DC_01_IBT_002031|2025-04-05 00:00:00|1|Delivered|2025-04-05 00:00:00
PO_CLOTH01_20250405_DC_01_IBT_002032|2025-04-05 00:00:00|1|Delivered|2025-04-05 00:00:00
PO_CLOTH01_20250405_DC_01_IBT_002033|2025-04-05 00:00:00|1|Delivered|2025-04-05 00:00:00
PO_CLOTH01_20250405_DC_01_IBT_002034|2025-04-05 00:00:00|1|Delivered|2025-04-05 00:00:00
PO_CLOTH01_20250405_DC_01_IBT_002035|2025-04-05 00:00:00|1|Delivered|2025-04-05 00:00:00
PO_CLOTH01_20250406_DC_01_IBT_002036|2025-04-06 00:00:00|1|Delivered|2025-04-06 00:00:00
PO_CLOTH01_20250406_DC_01_IBT_002037|2025-04-06 00:00:00|1|Delivered|2025-04-06 00:00:00
PO_CLOTH01_20250406_DC_01_IBT_002038|2025-04-06 00:00:00|1|Delivered|2025-04-06 00:00:00
PO_CLOTH01_20250406_DC_01_IBT_002039|2025-04-06 00:00:00|1|Delivered|2025-04-06 00:00:00
PO_CLOTH01_20250406_DC_01_IBT_002040|2025-04-06 00:00:00|1|Delivered|2025-04-06 00:00:00
PO_CLOTH01_20250407_DC_01_IBT_002041|2025-04-07 00:00:00|1|Delivered|2025-04-07 00:00:00
PO_CLOTH01_20250407_DC_01_IBT_002042|2025-04-07 00:00:00|1|Delivered|2025-04-07 00:00:00
PO_CLOTH01_20250407_DC_01_IBT_002043|2025-04-07 00:00:00|1|Delivered|2025-04-07 00:00:00
PO_CLOTH01_20250407_DC_01_IBT_002044|2025-04-07 00:00:00|1|Delivered|2025-04-07 00:00:00
PO_CLOTH01_20250407_DC_01_IBT_002045|2025-04-07 00:00:00|1|Delivered|2025-04-07 00:00:00
PO_CLOTH01_20250407_DC_01_002046|2025-04-07 00:00:00|0|Placed|2025-04-15 00:00:00
PO_CLOTH01_20250407_DC_01_002047|2025-04-07 00:00:00|0|Placed|2025-04-14 00:00:00
PO_CLOTH01_20250407_DC_01_002048|2025-04-07 00:00:00|0|Placed|2025-04-25 00:00:00
PO_CLOTH01_20250407_DC_01_002049|2025-04-07 00:00:00|0|Placed|2025-04-18 00:00:00
PO_CLOTH01_20250407_DC_01_002050|2025-04-07 00:00:00|0|Placed|2025-04-17 00:00:00
PO_CLOTH01_20250407_DC_01_002051|2025-04-07 00:00:00|0|Placed|2025-04-17 00:00:00
PO_CLOTH01_20250407_DC_01_002052|2025-04-07 00:00:00|0|Placed|2025-04-16 00:00:00
PO_CLOTH01_20250407_DC_01_002053|2025-04-07 00:00:00|0|Placed|2025-04-25 00:00:00
PO_CLOTH01_20250407_DC_01_002054|2025-04-07 00:00:00|0|Placed|2025-04-15 00:00:00
PO_CLOTH01_20250407_DC_01_002055|2025-04-07 00:00:00|0|Placed|2025-04-24 00:00:00
PO_CLOTH01_20250407_DC_01_002056|2025-04-07 00:00:00|0|Placed|2025-04-15 00:00:00
PO_CLOTH01_20250407_DC_01_002057|2025-04-07 00:00:00|0|Placed|2025-04-14 00:00:00
PO_CLOTH01_20250407_DC_01_002058|2025-04-07 00:00:00|0|Placed|2025-04-25 00:00:00
PO_CLOTH01_20250407_DC_01_002059|2025-04-07 00:00:00|0|Placed|2025-04-18 00:00:00
PO_CLOTH01_20250407_DC_01_002060|2025-04-07 00:00:00|0|Placed|2025-04-17 00:00:00
PO_CLOTH01_20250407_DC_01_002061|2025-04-07 00:00:00|0|Placed|2025-04-17 00:00:00
PO_CLOTH01_20250407_DC_01_002062|2025-04-07 00:00:00|0|Placed|2025-04-16 00:00:00
PO_CLOTH01_20250407_DC_01_002063|2025-04-07 00:00:00|0|Placed|2025-04-25 00:00:00
PO_CLOTH01_20250407_DC_01_002064|2025-04-07 00:00:00|0|Placed|2025-04-15 00:00:00
PO_CLOTH01_20250407_DC_01_002065|2025-04-07 00:00:00|0|Placed|2025-04-24 00:00:00
PO_CLOTH01_20250407_DC_01_002066|2025-04-07 00:00:00|0|Placed|2025-04-15 00:00:00
PO_CLOTH01_20250407_DC_01_002067|2025-04-07 00:00:00|0|Placed|2025-04-14 00:00:00
PO_CLOTH01_20250407_DC_01_002068|2025-04-07 00:00:00|0|Placed|2025-04-25 00:00:00
PO_CLOTH01_20250407_DC_01_002069|2025-04-07 00:00:00|0|Placed|2025-04-18 00:00:00
PO_CLOTH01_20250407_DC_01_002070|2025-04-07 00:00:00|0|Placed|2025-04-17 00:00:00
PO_CLOTH01_20250407_DC_01_002071|2025-04-07 00:00:00|0|Placed|2025-04-17 00:00:00
